PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
10,32,322220,52005
20,32,251348,40384
30,32,229926,35120
40,32,201083,30683
50,32,184343,27780
60,32,172076,25776
70,32,163722,24322
80,32,158520,23321
90,32,151832,22363
100,32,148523,21540
110,32,141538,20698
120,32,140111,20161
130,32,137234,19665
140,32,136557,19306
150,32,128655,18564
160,32,125601,18119
170,32,124128,17939
180,32,125877,17818
190,32,127167,17804
200,32,118252,17104
210,32,123705,17235
220,32,114778,16617
230,32,121202,16826
240,32,115033,16415
250,32,121430,16629
260,32,112880,16125
270,32,114087,16063
280,32,115776,15979
290,32,115887,16056
300,32,116364,15957
310,32,114814,15773
320,32,115551,15638
330,32,118040,15697
340,32,121293,15857
350,32,125551,15829
360,32,123246,15662
370,32,120527,15505
380,32,125558,15553
390,32,125081,15402
400,32,126313,15300
410,32,127434,15246
420,32,127553,15276
430,32,130214,15313
440,32,133652,15192
450,32,132537,15157
460,32,135748,15145
470,32,142807,15208
480,32,140597,15073
490,32,141723,15043
500,32,142737,15076
510,32,143985,15053
520,32,149685,15014
530,32,148814,14887
540,32,148148,14854
550,32,150838,14763
560,32,154085,14801
570,32,152955,14721
580,32,153725,14794
590,32,155853,14698
600,32,157016,14640
610,32,158767,14622
620,32,159680,14479
630,32,160353,14489
640,32,160809,14420
650,32,163025,14428
660,32,165619,14392
670,32,165835,14360
680,32,164761,14368
690,32,168454,14313
700,32,168548,14239
710,32,168504,14235
720,32,171054,14216
730,32,173513,14126
740,32,170619,14110
750,32,171968,14017
760,32,171584,13984
770,32,174242,13996
780,32,175884,13893
790,32,177091,13885
800,32,177347,13874
810,32,178298,13834
820,32,177774,13733
830,32,180222,13712
840,32,178822,13694
850,32,180694,13699
860,32,182255,13697
870,32,183090,13646
880,32,181758,13573
890,32,185663,13575
900,32,185132,13580
910,32,188222,13537
920,32,187594,13530
930,32,189710,13497
940,32,187629,13450
950,32,187795,13412
960,32,189044,13354
970,32,188955,13302
980,32,189553,13301
990,32,190230,13281
1000,32,189821,13273
1010,32,193091,13265
1020,32,192089,13253
1030,32,193869,13116
1040,32,194535,13070
1050,32,195267,13101
1060,32,194628,13041
1070,32,195245,12998
1080,32,196093,12988
1090,32,196664,12970
1100,32,197458,12831
1110,32,197731,12838
1120,32,200985,12902
1130,32,196873,12780
1140,32,196890,12760
1150,32,198934,12837
1160,32,200871,12845
1170,32,201712,12838
1180,32,201043,12771
1190,32,203329,12730
1200,32,202728,12743
1210,32,202479,12758
1220,32,200942,12582
1230,32,202604,12459
1240,32,201704,12475
1250,32,205978,12459
1260,32,201150,12468
1270,32,203874,12469
1280,32,204128,12423
1290,32,204583,12457
1300,32,203607,12462
1310,32,204860,12344
1320,32,206140,12320
1330,32,205782,12304
1340,32,205520,12369
1350,32,206420,12340
1360,32,208341,12275
1370,32,207954,12265
1380,32,207072,12343
1390,32,206558,12268
1400,32,209389,12204
