PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
10, 128, 214487, 21935
20, 128, 167828, 15322
30, 128, 135930, 11905
40, 128, 110908, 10033
50, 128, 94447, 8382
60, 128, 81932, 7677
70, 128, 69797, 6943
80, 128, 61088, 6498
90, 128, 56404, 5806
100, 128, 53877, 5733
110, 128, 51464, 5422
120, 128, 49642, 5185
130, 128, 47791, 4964
140, 128, 46571, 4845
150, 128, 44640, 4625
160, 128, 43430, 4533
170, 128, 42261, 4350
180, 128, 41400, 4298
190, 128, 40571, 4154
200, 128, 40028, 4171
210, 128, 39055, 3981
220, 128, 37848, 3900
230, 128, 37685, 3871
240, 128, 36653, 3830
250, 128, 36308, 3841
260, 128, 36232, 3771
270, 128, 35631, 3929
280, 128, 35473, 3774
290, 128, 33944, 3597
300, 128, 34553, 3722
310, 128, 33799, 3675
320, 128, 33091, 3716
330, 128, 32776, 3668
340, 128, 31927, 3416
350, 128, 32382, 3616
360, 128, 31606, 3542
370, 128, 31245, 3507
380, 128, 30429, 3382
390, 128, 30925, 3581
400, 128, 30454, 3381
410, 128, 30161, 3507
420, 128, 29542, 3419
430, 128, 29330, 3396
440, 128, 29059, 3327
450, 128, 28499, 3308
460, 128, 28786, 3434
470, 128, 28196, 3395
480, 128, 27696, 3400
490, 128, 27922, 3362
500, 128, 27841, 3449
510, 128, 27300, 3348
520, 128, 27349, 3275
530, 128, 27068, 3268
540, 128, 26328, 3231
550, 128, 26348, 3224
560, 128, 26333, 3157
570, 128, 25956, 3206
580, 128, 25551, 3119
590, 128, 25531, 3249
600, 128, 24963, 3130
610, 128, 25269, 3265
620, 128, 25013, 3177
630, 128, 25056, 3293
640, 128, 24428, 3135
650, 128, 24296, 3069
660, 128, 24527, 3246
670, 128, 24388, 3156
680, 128, 23861, 3136
690, 128, 24019, 3315
700, 128, 23862, 3131
710, 128, 23655, 3212
720, 128, 23650, 3223
730, 128, 22751, 3050
740, 128, 23291, 3217
750, 128, 23043, 3120
760, 128, 22604, 2994
770, 128, 23048, 3179
780, 128, 22688, 3000
790, 128, 22755, 3218
800, 128, 22452, 3181
810, 128, 22123, 3034
820, 128, 22399, 3081
830, 128, 22262, 3158
840, 128, 21833, 3079
850, 128, 21591, 3002
860, 128, 21968, 3174
870, 128, 21764, 3106
880, 128, 21696, 3052
890, 128, 21392, 3015
900, 128, 21115, 2997
910, 128, 21229, 3048
920, 128, 21298, 3055
930, 128, 20736, 3014
940, 128, 21070, 3030
950, 128, 20811, 2976
960, 128, 20879, 3070
970, 128, 20837, 3053
980, 128, 21019, 3144
990, 128, 20495, 3077
1000, 128, 20365, 3010
1010, 128, 20170, 2985
1020, 128, 19752, 2872
1030, 128, 20087, 3035
1040, 128, 20217, 2997
1050, 128, 19916, 2981
1060, 128, 19918, 2968
1070, 128, 19884, 2930
1080, 128, 19995, 3107
1090, 128, 19847, 2997
1100, 128, 19622, 3024
1110, 128, 19469, 2918
1120, 128, 19289, 2931
1130, 128, 19688, 3038
1140, 128, 19173, 2924
1150, 128, 19452, 2991
1160, 128, 19041, 2939
1170, 128, 19082, 2925
1180, 128, 19123, 2990
1190, 128, 19016, 3015
1200, 128, 18933, 2944
1210, 128, 19033, 3018
1220, 128, 19158, 3036
1230, 128, 18751, 3036
1240, 128, 18581, 2941
1250, 128, 18602, 3008
1260, 128, 18477, 2911
1270, 128, 18423, 2866
1280, 128, 18316, 2950
1290, 128, 18223, 2926
1300, 128, 18637, 3014
1310, 128, 18521, 2991
1320, 128, 18319, 2964
1330, 128, 18228, 2984
1340, 128, 18262, 2938
1350, 128, 18173, 2931
1360, 128, 18299, 2941
1370, 128, 18151, 2920
1380, 128, 18007, 2926
1390, 128, 18003, 2909
1400, 128, 17979, 2939
1410, 128, 17982, 3043
1420, 128, 17813, 2987
1430, 128, 17814, 2926
1440, 128, 17889, 2972
1450, 128, 17712, 2930
1460, 128, 17637, 2922
1470, 128, 17521, 2928
1480, 128, 17708, 2965
1490, 128, 17694, 2970
1500, 128, 17657, 2930
1510, 128, 17369, 2885
1520, 128, 17437, 2887
1530, 128, 17482, 2911
1540, 128, 17435, 2919
1550, 128, 17310, 2885
1560, 128, 17074, 2880
1570, 128, 17290, 2899
1580, 128, 17339, 2869
1590, 128, 17225, 2909
1600, 128, 16820, 2886
1610, 128, 17053, 2909
1620, 128, 17197, 2904
1630, 128, 16672, 2812
1640, 128, 16740, 2906
1650, 128, 17078, 2980
1660, 128, 16864, 2915
1670, 128, 16610, 2823
1680, 128, 16631, 2905
1690, 128, 16365, 2810
1700, 128, 16680, 2858
1710, 128, 16770, 2893
1720, 128, 16810, 2876
1730, 128, 16693, 2871
1740, 128, 16589, 2874
1750, 128, 16533, 2877
1760, 128, 16307, 2810
1770, 128, 16470, 2816
1780, 128, 16354, 2757
1790, 128, 16353, 2792
1800, 128, 16139, 2735
1810, 128, 16125, 2806
1820, 128, 15767, 2787
1830, 128, 15919, 2823
1840, 128, 15864, 2858
1850, 128, 16261, 2787
1860, 128, 15907, 2749
1870, 128, 15935, 2780
1880, 128, 15850, 2779
1890, 128, 16211, 2799
1900, 128, 15699, 2804
1910, 128, 15724, 2754
1920, 128, 15930, 2769
1930, 128, 15860, 2786
1940, 128, 15790, 2815
1950, 128, 15995, 2793
1960, 128, 15632, 2800
1970, 128, 15544, 2765
1980, 128, 15855, 2785
1990, 128, 15462, 2798
2000, 128, 15966, 2792
2010, 128, 15489, 2777
2020, 128, 15785, 2797
2030, 128, 15290, 2765
2040, 128, 15644, 2751
2050, 128, 15355, 2759
2060, 128, 15702, 2799
2070, 128, 15289, 2801
2080, 128, 15020, 2753
2090, 128, 15880, 2740
2100, 128, 15469, 2779
2110, 128, 15448, 2759
2120, 128, 15018, 2736
2130, 128, 15155, 2772
2140, 128, 15385, 2708
2150, 128, 15030, 2727
2160, 128, 15250, 2786
2170, 128, 15395, 2759
2180, 128, 15206, 2767
2190, 128, 14886, 2726
2200, 128, 15335, 2734
2210, 128, 15587, 2747
2220, 128, 15161, 2726
2230, 128, 15036, 2749
2240, 128, 15127, 2705
2250, 128, 15440, 2778
2260, 128, 15535, 2779
2270, 128, 15092, 2785
2280, 128, 15208, 2781
2290, 128, 15250, 2745
2300, 128, 15205, 2777
2310, 128, 15504, 2792
2320, 128, 15659, 2789
2330, 128, 15005, 2809
2340, 128, 14914, 2731
2350, 128, 14964, 2795
2360, 128, 14973, 2766
2370, 128, 15185, 2803
2380, 128, 15280, 2829
2390, 128, 15091, 2751
2400, 128, 15520, 2793
2410, 128, 15165, 2758
2420, 128, 15369, 2785
2430, 128, 15248, 2784
2440, 128, 15273, 2764
2450, 128, 14881, 2790
2460, 128, 14805, 2748
2470, 128, 14688, 2809
2480, 128, 14683, 2780
2490, 128, 14696, 2760
2500, 128, 15073, 2847
2510, 128, 15262, 2803
2520, 128, 15560, 2810
2530, 128, 15238, 2794
2540, 128, 15112, 2803
2550, 128, 15138, 2840
2560, 128, 15089, 2848
2570, 128, 15087, 2825
2580, 128, 14897, 2790
2590, 128, 14908, 2812
2600, 128, 14577, 2804
2610, 128, 14477, 2776
2620, 128, 14513, 2776
2630, 128, 14580, 2781
2640, 128, 15118, 2801
2650, 128, 15130, 2792
2660, 128, 15000, 2842
2670, 128, 14784, 2766
2680, 128, 14815, 2796
2690, 128, 14410, 2817
2700, 128, 14356, 2779
2710, 128, 15154, 2797
2720, 128, 15143, 2793
2730, 128, 15050, 2788
2740, 128, 14791, 2815
2750, 128, 14387, 2778
2760, 128, 14413, 2793
2770, 128, 15165, 2813
2780, 128, 14957, 2794
2790, 128, 14642, 2761
2800, 128, 14443, 2792
2810, 128, 14751, 2788
2820, 128, 15272, 2791
2830, 128, 14965, 2799
2840, 128, 14458, 2825
2850, 128, 14477, 2837
2860, 128, 15351, 2825
2870, 128, 15053, 2797
2880, 128, 14504, 2806
2890, 128, 14612, 2860
2900, 128, 15120, 2810
2910, 128, 15024, 2831
2920, 128, 14658, 2814
2930, 128, 15518, 2814
2940, 128, 15264, 2839
2950, 128, 14705, 2835
2960, 128, 14621, 2854
2970, 128, 15401, 2840
2980, 128, 14965, 2820
2990, 128, 15073, 2853
3000, 128, 15757, 2831
3010, 128, 15305, 2890
3020, 128, 14580, 2836
3030, 128, 15448, 2843
3040, 128, 14951, 2847
3050, 128, 14628, 2856
3060, 128, 15473, 2837
3070, 128, 15396, 2833
3080, 128, 14674, 2839
3090, 128, 15594, 2846
3100, 128, 14649, 2826
3110, 128, 14853, 2856
3120, 128, 15546, 2824
3130, 128, 14963, 2846
3140, 128, 15740, 2796
3150, 128, 14988, 2840
3160, 128, 14793, 2826
3170, 128, 15638, 2838
3180, 128, 15122, 2812
3190, 128, 15795, 2849
3200, 128, 15236, 2839
3210, 128, 14615, 2807
3220, 128, 15699, 2831
3230, 128, 15072, 2817
3240, 128, 15922, 2850
3250, 128, 15145, 2870
3260, 128, 15072, 2849
3270, 128, 15614, 2857
3280, 128, 14402, 2846
3290, 128, 15807, 2829
3300, 128, 14814, 2843
3310, 128, 16106, 2832
3320, 128, 15261, 2856
3330, 128, 15048, 2833
3340, 128, 16103, 2826
3350, 128, 14958, 2835
3360, 128, 15686, 2880
3370, 128, 14851, 2872
3380, 128, 16236, 2841
3390, 128, 14803, 2860
3400, 128, 15937, 2834
3410, 128, 15451, 2872
3420, 128, 15717, 2820
3430, 128, 14919, 2834
3440, 128, 16761, 2829
3450, 128, 15020, 2839
3460, 128, 15916, 2856
3470, 128, 15724, 2854
3480, 128, 16004, 2845
3490, 128, 14997, 2817
3500, 128, 16455, 2859
3510, 128, 15207, 2851
3520, 128, 16173, 2849
3530, 128, 15731, 2866
3540, 128, 16188, 2842
3550, 128, 15212, 2871
3560, 128, 16518, 2844
3570, 128, 15149, 2890
3580, 128, 16184, 2858
3590, 128, 15418, 2865
3600, 128, 16171, 2873
3610, 128, 15651, 2878
3620, 128, 15952, 2885
3630, 128, 14797, 2870
3640, 128, 16210, 2876
3650, 128, 14572, 2872
3660, 128, 16472, 2864
3670, 128, 15160, 2900
3680, 128, 15295, 2846
3690, 128, 15857, 2851
3700, 128, 15225, 2867
3710, 128, 16869, 2830
3720, 128, 14861, 2872
3730, 128, 16447, 2894
3740, 128, 15049, 2844
3750, 128, 16168, 2901
3760, 128, 15538, 2888
3770, 128, 15488, 2865
3780, 128, 17544, 2889
3790, 128, 15077, 2859
3800, 128, 16603, 2900
3810, 128, 15111, 2862
3820, 128, 15845, 2900
3830, 128, 15362, 2846
3840, 128, 15314, 2832
3850, 128, 17011, 2887
3860, 128, 15293, 2872
3870, 128, 17042, 2875
3880, 128, 15212, 2855
3890, 128, 16572, 2885
3900, 128, 16674, 2881
3910, 128, 15931, 2884
3920, 128, 16264, 2861
3930, 128, 15706, 2881
3940, 128, 15683, 2858
3950, 128, 16848, 2890
3960, 128, 15499, 2875
3970, 128, 16495, 2892
3980, 128, 15628, 2887
3990, 128, 16341, 2919
4000, 128, 17251, 2890
4010, 128, 15641, 2877
4020, 128, 16484, 2930
4030, 128, 16555, 2887
4040, 128, 15900, 2899
4050, 128, 16461, 2924
4060, 128, 15538, 2883
4070, 128, 16046, 2906
4080, 128, 16766, 2929
4090, 128, 15796, 2889
4100, 128, 16080, 2894
4110, 128, 18420, 2877
4120, 128, 15312, 2886
4130, 128, 17893, 2901
4140, 128, 15782, 2862
4150, 128, 16821, 2925
4160, 128, 16633, 2872
4170, 128, 16543, 2895
4180, 128, 16049, 2890
4190, 128, 17325, 2884
4200, 128, 15818, 2878
4210, 128, 16351, 2903
4220, 128, 17265, 2895
4230, 128, 15497, 2893
4240, 128, 16975, 2908
4250, 128, 17340, 2862
4260, 128, 16413, 2921
4270, 128, 16484, 2908
4280, 128, 17768, 2921
4290, 128, 15964, 2898
4300, 128, 16245, 2894
4310, 128, 17756, 2921
4320, 128, 15965, 2887
4330, 128, 17392, 2897
4340, 128, 17728, 2893
4350, 128, 16395, 2906
4360, 128, 16593, 2882
4370, 128, 17843, 2909
4380, 128, 17290, 2909
4390, 128, 16709, 2912
4400, 128, 18476, 2915
4410, 128, 16661, 2910
4420, 128, 16577, 2920
4430, 128, 17417, 2913
4440, 128, 16556, 2887
4450, 128, 17511, 2926
4460, 128, 17439, 2915
4470, 128, 18972, 2909
4480, 128, 16243, 2873
4490, 128, 16912, 2899
4500, 128, 19244, 2887
4510, 128, 16608, 2904
4520, 128, 17190, 2898
4530, 128, 18289, 2891
4540, 128, 16473, 2899
4550, 128, 17374, 2929
4560, 128, 17623, 2870
4570, 128, 18035, 2872
4580, 128, 17439, 2904
4590, 128, 17069, 2882
4600, 128, 18448, 2860
4610, 128, 16912, 2850
4620, 128, 16971, 2902
4630, 128, 18651, 2914
4640, 128, 18492, 2851
4650, 128, 16978, 2903
4660, 128, 18272, 2884
4670, 128, 18341, 2855
4680, 128, 17287, 2897
4690, 128, 17099, 2892
4700, 128, 17587, 2902
4710, 128, 19520, 2872
4720, 128, 16781, 2873
4730, 128, 17561, 2870
4740, 128, 19237, 2899
4750, 128, 17561, 2895
4760, 128, 17782, 2929
4770, 128, 19023, 2907
4780, 128, 18839, 2892
4790, 128, 17277, 2939
4800, 128, 18740, 2935
4810, 128, 17880, 2894
4820, 128, 19433, 2908
4830, 128, 17492, 2865
4840, 128, 17811, 2878
4850, 128, 19068, 2911
4860, 128, 19250, 2909
4870, 128, 16478, 2818
4880, 128, 18393, 2884
4890, 128, 19018, 2918
4900, 128, 18690, 2877
4910, 128, 17643, 2915
4920, 128, 17998, 2878
4930, 128, 18308, 2897
4940, 128, 18827, 2919
4950, 128, 17036, 2889
4960, 128, 17306, 2852
4970, 128, 18661, 2906
4980, 128, 18698, 2911
4990, 128, 16689, 2875
5000, 128, 18050, 2900
