PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
10,16,434401,57167
20,16,371713,55224
30,16,326417,53459
40,16,290016,51299
50,16,272391,47567
60,16,246033,42444
70,16,232250,40808
80,16,209567,37170
90,16,198355,34917
100,16,200675,34685
110,16,199701,33654
120,16,200027,33697
130,16,194453,33637
140,16,198354,33760
150,16,195594,32785
160,16,196165,32155
170,16,196116,31461
180,16,196207,30799
190,16,212386,30676
200,16,198018,29601
210,16,198248,29148
220,16,206915,28598
230,16,206778,27849
240,16,202118,27134
250,16,201343,26502
260,16,202002,25963
270,16,203554,25457
280,16,203229,24917
290,16,204634,24452
300,16,203428,23922
310,16,205779,23538
320,16,206142,23084
330,16,208342,22636
340,16,207178,22222
350,16,207966,21913
360,16,209208,21548
370,16,209398,21243
380,16,211819,20924
390,16,211955,20559
400,16,212970,20286
410,16,213832,20059
420,16,213194,19769
430,16,215235,19466
440,16,215447,19236
450,16,215988,19063
460,16,216691,18780
470,16,216287,18566
480,16,217763,18389
490,16,218018,18170
500,16,218758,17970
510,16,220940,17830
520,16,222023,17610
530,16,221395,17435
540,16,223606,17258
550,16,224667,17119
560,16,225465,16986
570,16,227090,16845
580,16,223735,16710
590,16,227587,16523
600,16,228160,16360
610,16,227196,16407
620,16,230023,16148
630,16,228209,16021
640,16,230109,15973
650,16,231351,15781
660,16,232773,15714
670,16,230587,15599
680,16,233364,15497
690,16,233310,15363
700,16,233126,15278
710,16,235567,15122
720,16,237735,15119
730,16,240112,15142
740,16,239119,14996
750,16,239313,14845
760,16,240960,14796
770,16,238558,14704
780,16,241621,14644
790,16,243421,14557
800,16,245245,14412
810,16,245449,14554
820,16,244440,14394
830,16,242961,14310
840,16,248597,14302
850,16,246572,14156
860,16,248776,14086
870,16,247418,14167
880,16,248247,14049
890,16,250638,13937
900,16,249277,13953
910,16,252471,13885
920,16,250876,13827
930,16,250786,13846
940,16,252513,13787
950,16,255439,13789
960,16,253900,13578
970,16,254014,13418
980,16,254287,13801
990,16,256424,13496
1000,16,254371,13636
1010,16,258594,13594
1020,16,258168,13400
1030,16,262503,13614
1040,16,263973,13359
1050,16,261536,13477
1060,16,260539,13537
1070,16,268073,13455
1080,16,267374,13228
1090,16,264276,13168
1100,16,268303,13401
1110,16,269570,13437
1120,16,267182,13380
1130,16,268034,13365
1140,16,272857,13344
1150,16,270532,13564
1160,16,271799,13534
1170,16,273428,13190
1180,16,276918,13315
1190,16,274444,13231
1200,16,274098,13376
1210,16,275686,13306
1220,16,270351,13028
1230,16,278033,13419
1240,16,273819,13324
1250,16,278067,13395
1260,16,278646,13108
1270,16,279323,13259
1280,16,281270,13249
1290,16,281495,13414
1300,16,283272,12832
1310,16,277685,13271
1320,16,284821,13262
1330,16,287273,13093
1340,16,283782,13213
1350,16,288191,13090
1360,16,284840,13177
1370,16,285468,13097
1380,16,282329,13117
1390,16,290281,13217
1400,16,289728,13351
1410,16,292683,13271
1420,16,296176,13221
1430,16,292324,13021
1440,16,293643,12989
1450,16,294432,13001
1460,16,295270,13093
1470,16,297614,13217
1480,16,297459,13256
1490,16,300466,13111
1500,16,295389,13003
1510,16,297224,13135
1520,16,301532,13236
1530,16,302199,13213
1540,16,299906,13291
1550,16,302910,13417
1560,16,306306,13160
1570,16,305613,13492
1580,16,301125,13106
1590,16,305856,13413
1600,16,311197,13402
1610,16,307701,13379
1620,16,309441,13569
1630,16,313471,13174
1640,16,314664,13997
1650,16,313436,13355
1660,16,311926,13256
1670,16,312018,13355
1680,16,313433,13654
1690,16,320012,13381
1700,16,313671,12871
1710,16,314544,13418
1720,16,318153,13480
1730,16,321022,13491
1740,16,316013,13467
1750,16,323023,13566
1760,16,322585,13342
1770,16,324034,13023
1780,16,325367,13191
1790,16,324998,13443
1800,16,320824,12986
1810,16,323975,13656
1820,16,330656,13449
1830,16,324153,13443
1840,16,330408,13351
1850,16,331466,13531
1860,16,326299,13722
1870,16,328948,13576
1880,16,331876,13982
1890,16,328586,13965
1900,16,333445,13385
1910,16,329810,13570
1920,16,331248,13420
1930,16,339262,13660
1940,16,338385,13717
1950,16,335625,13620
1960,16,332649,13798
1970,16,338685,13698
1980,16,336639,13566
1990,16,340490,13832
2000,16,336830,13542
2010,16,337311,13808
2020,16,344119,13528
2030,16,340262,13456
2040,16,345463,13604
2050,16,345542,13687
2060,16,345959,13367
2070,16,348784,13554
2080,16,346506,13450
2090,16,348384,14305
2100,16,347692,14026
2110,16,355288,14182
2120,16,349547,14313
2130,16,352618,14236
2140,16,353786,14061
2150,16,351691,13840
2160,16,355807,14077
2170,16,353508,14061
2180,16,353652,13928
2190,16,359925,14304
2200,16,355771,14334
2210,16,355871,14092
2220,16,358469,14413
2230,16,358311,14024
2240,16,356751,14188
2250,16,362530,14175
2260,16,357804,14182
2270,16,365706,13880
2280,16,365484,14865
2290,16,359436,13973
2300,16,367724,15338
2310,16,363501,14254
2320,16,365278,14655
2330,16,363960,14224
2340,16,372897,14992
2350,16,369802,14606
2360,16,370630,14230
2370,16,367289,13641
2380,16,368976,13765
2390,16,368147,14104
