PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
2420,32,7345,1080
2430,32,6470,1081
2440,32,6277,1054
2450,32,6705,1094
2460,32,6568,1055
2470,32,7372,1110
2480,32,6196,1041
2490,32,6225,1061
2500,32,6717,1104
2510,32,6535,1071
2520,32,7569,1104
2530,32,6978,1084
2540,32,5965,1122
2550,32,6600,1088
2560,32,6538,1096
2570,32,6926,1134
2580,32,6527,1039
2590,32,6407,1089
2600,32,7602,1276
2610,32,6897,1030
2620,32,6505,1035
2630,32,6291,1024
2640,32,6765,1046
2650,32,7100,1076
2660,32,6738,1004
2670,32,6488,1033
2680,32,6553,1026
2690,32,6146,1050
2700,32,7252,1025
2710,32,6849,1023
2720,32,6183,984
2730,32,6603,1030
2740,32,7185,1045
2750,32,6652,1014
2760,32,6152,1005
2770,32,7143,1070
2780,32,7371,1130
2790,32,6769,1010
2800,32,7113,1010
2810,32,7600,1032
2820,32,6998,965
2830,32,6749,991
2840,32,7976,1150
2850,32,8518,1048
2860,32,7112,1000
2870,32,7375,998
2880,32,6641,961
2890,32,6794,994
2900,32,7712,1009
2910,32,7571,1069
2920,32,7154,971
2930,32,7758,989
2940,32,6757,1048
2950,32,6877,985
2960,32,6557,968
2970,32,7425,1019
2980,32,7507,1132
2990,32,6679,1066
3000,32,6732,984
3010,32,7762,1043
3020,32,7560,1027
3030,32,7792,1030
3040,32,10043,1117
3050,32,7626,1076
3060,32,7347,974
3070,32,7315,1013
3080,32,7605,1027
3090,32,7890,1131
3100,32,7428,976
3110,32,8078,1004
3120,32,6967,994
3130,32,8165,1141
3140,32,7070,978
3150,32,7881,1048
3160,32,7116,1055
3170,32,7878,1007
3180,32,7132,1040
3190,32,8017,1075
3200,32,7597,1184
3210,32,8338,1144
3220,32,7920,1018
3230,32,7058,1015
3240,32,7565,1009
3250,32,8118,1062
3260,32,8565,1083
3270,32,7641,1020
3280,32,7416,1085
3290,32,10289,1485
3300,32,8826,1194
3310,32,7303,1003
3320,32,7607,1050
3330,32,7858,1173
3340,32,8639,1148
3350,32,6804,993
3360,32,7586,987
3370,32,7663,1016
3380,32,9659,1254
3390,32,7485,1097
3400,32,6596,981
3410,32,6687,980
3420,32,8452,1104
3430,32,6870,989
3440,32,8028,1165
3450,32,7396,1054
3460,32,7373,983
3470,32,8903,1175
3480,32,7363,1001
3490,32,7533,1030
3500,32,7170,1095
3510,32,7498,1114
3520,32,9733,1208
3530,32,7644,1020
3540,32,8128,1193
3550,32,7719,1029
3560,32,8306,1029
3570,32,8610,1168
3580,32,8763,1094
3590,32,7950,1193
3600,32,8806,1088
3610,32,8536,1236
3620,32,8029,1021
3630,32,8771,1306
3640,32,7572,1116
3650,32,8582,1346
3660,32,6894,1048
3670,32,7120,1054
3680,32,7862,1191
3690,32,8487,1317
3700,32,9518,1381
3710,32,8783,1359
3720,32,8866,1354
3730,32,9201,1414
3740,32,10631,1651
3750,32,10438,1465
3760,32,8663,1373
3770,32,8725,1371
3780,32,9427,1386
3790,32,8290,1342
3800,32,10237,1452
3810,32,9156,1448
3820,32,8122,1382
3830,32,8946,1470
3840,32,9016,1412
3850,32,11328,1780
3860,32,9037,1418
3870,32,9267,1428
3880,32,9113,1351
3890,32,8727,1400
3900,32,9783,1420
3910,32,10114,1532
3920,32,10580,1704
3930,32,9159,1431
3940,32,9607,1612
3950,32,8427,1413
3960,32,10164,1485
3970,32,9293,1443
3980,32,9310,1409
3990,32,9440,1421
4000,32,10014,1571
4010,32,9097,1443
4020,32,10767,1576
4030,32,9319,1470
4040,32,8210,1381
4050,32,10870,1695
4060,32,8843,1482
4070,32,9308,1411
4080,32,11161,1433
4090,32,9822,1598
4100,32,9864,1451
4110,32,9983,1467
4120,32,10416,1478
4130,32,9445,1513
4140,32,11637,1519
4150,32,9084,1505
4160,32,12363,1660
4170,32,9725,1559
4180,32,10452,1509
4190,32,10976,1500
4200,32,11149,1544
4210,32,10840,1709
4220,32,10194,1472
4230,32,10032,1473
4240,32,10041,1499
4250,32,8962,1436
4260,32,11536,1829
4270,32,10885,1509
4280,32,9596,1662
4290,32,9348,1485
4300,32,9925,1617
4310,32,11141,1752
4320,32,9301,1488
4330,32,13067,1944
4340,32,10036,1524
4350,32,10633,1476
4360,32,10271,1524
4370,32,9361,1478
4380,32,10689,1641
4390,32,9475,1479
4400,32,13089,1821
4410,32,10915,1708
4420,32,9949,1600
4430,32,9883,1542
4440,32,9868,1503
4450,32,10253,1503
4460,32,9614,1408
4470,32,14835,2068
4480,32,9110,978
4490,32,9018,1136
4500,32,9555,1240
4510,32,8193,960
4520,32,8116,956
4530,32,8661,967
4540,32,10362,1064
4550,32,13583,1704
4560,32,6744,973
4570,32,8126,950
4580,32,10564,1323
4590,32,7062,949
4600,32,8887,1109
4610,32,7616,988
4620,32,8966,970
4630,32,8257,1128
4640,32,7413,959
4650,32,7714,977
4660,32,9188,1175
4670,32,8404,992
4680,32,7971,1021
4690,32,8758,1225
4700,32,9553,1033
4710,32,8448,1005
4720,32,8041,993
4730,32,7867,961
4740,32,7832,984
4750,32,9584,1188
4760,32,7718,1002
4770,32,7986,988
4780,32,10239,1176
4790,32,8744,1031
4800,32,8259,1145
4810,32,7270,1016
4820,32,8237,1017
4830,32,8500,1001
4840,32,8636,1016
4850,32,9171,1299
4860,32,9728,1064
4870,32,10087,1191
4880,32,8761,1122
4890,32,10408,1482
4900,32,8065,1002
4910,32,8359,1032
4920,32,9077,1049
4930,32,8151,1065
4940,32,8909,1177
4950,32,12004,1361
4960,32,9439,1043
4970,32,8936,1051
4980,32,9425,1280
4990,32,9562,1077
5000,32,9101,1041
