PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
2970,128,3113,481
2980,128,3106,478
2990,128,3220,476
3000,128,2601,441
3010,128,3752,469
3020,128,3171,497
3030,128,3754,474
3040,128,5039,441
3050,128,3542,452
3060,128,2828,444
3070,128,2657,426
3080,128,2996,431
3090,128,3422,456
3100,128,2868,428
3110,128,4204,456
3120,128,2906,466
3130,128,2553,458
3140,128,3654,475
3150,128,3400,485
3160,128,3095,458
3170,128,2572,439
3180,128,3344,477
3190,128,3396,473
3200,128,2628,446
3210,128,2556,433
3220,128,3103,466
3230,128,3257,467
3240,128,3024,458
3250,128,2941,454
3260,128,2132,490
3270,128,3275,418
3280,128,3013,418
3290,128,3076,485
3300,128,2993,448
3310,128,2481,406
3320,128,2771,446
3330,128,2620,432
3340,128,2739,428
3350,128,2649,427
3360,128,2815,446
3370,128,2583,406
3380,128,2629,463
3390,128,2705,400
3400,128,2682,413
3410,128,2838,421
3420,128,3478,433
3430,128,2789,437
3440,128,3521,473
3450,128,2459,431
3460,128,3179,465
3470,128,3206,466
3480,128,2931,407
3490,128,3107,460
3500,128,2255,383
3510,128,3137,510
3520,128,3690,414
3530,128,2708,455
3540,128,2449,415
3550,128,3179,441
3560,128,3005,429
3570,128,2547,418
3580,128,2764,412
3590,128,2906,441
3600,128,3723,457
3610,128,3358,451
3620,128,2992,443
3630,128,3020,458
3640,128,2286,408
3650,128,3947,498
3660,128,2691,447
3670,128,3213,441
3680,128,3013,415
3690,128,3085,439
3700,128,3108,471
3710,128,2491,432
3720,128,3348,448
3730,128,2699,428
3740,128,3029,418
3750,128,3953,478
3760,128,3851,469
3770,128,2647,438
3780,128,3991,453
3790,128,2817,394
3800,128,3994,529
3810,128,3181,434
3820,128,2767,493
3830,128,3131,438
3840,128,2801,452
3850,128,2791,440
3860,128,3481,441
3870,128,2631,413
3880,128,3921,456
3890,128,3219,440
3900,128,3840,459
3910,128,3999,451
3920,128,2678,407
3930,128,3289,432
3940,128,2916,447
3950,128,2963,442
3960,128,4240,429
3970,128,3044,399
3980,128,3512,446
3990,128,2916,443
4000,128,3095,436
4010,128,3195,453
4020,128,3557,438
4030,128,2551,390
4040,128,2720,386
4050,128,3109,409
4060,128,2590,408
4070,128,3799,460
4080,128,4739,462
4090,128,2484,425
4100,128,3130,424
4110,128,3218,400
4120,128,3536,407
4130,128,2471,403
4140,128,3953,454
4150,128,2562,443
4160,128,3946,425
4170,128,2331,421
4180,128,3447,416
4190,128,2987,453
4200,128,3265,422
4210,128,2967,437
4220,128,3126,451
4230,128,3049,412
4240,128,2683,432
4250,128,3103,430
4260,128,2681,407
4270,128,3387,419
4280,128,2970,462
4290,128,3648,455
4300,128,3384,469
4310,128,3402,449
4320,128,2750,458
4330,128,3050,448
4340,128,3472,477
4350,128,3328,424
4360,128,3619,417
4370,128,2873,427
4380,128,3012,417
4390,128,2734,411
4400,128,2627,425
4410,128,3111,454
4420,128,3040,409
4430,128,2839,416
4440,128,3736,431
4450,128,3720,430
4460,128,3183,427
4470,128,3856,447
4480,128,2853,424
4490,128,2826,418
4500,128,3434,409
4510,128,3037,389
4520,128,3603,388
4530,128,3816,440
4540,128,5387,427
4550,128,4722,451
4560,128,2115,435
4570,128,3767,428
4580,128,3626,417
4590,128,2898,464
4600,128,4002,457
4610,128,3051,465
4620,128,4591,454
4630,128,3499,474
4640,128,3341,447
4650,128,3550,487
4660,128,3521,486
4670,128,3508,477
4680,128,3192,480
4690,128,3963,516
4700,128,3727,489
4710,128,3965,483
4720,128,3223,513
4730,128,3650,502
4740,128,3141,481
4750,128,2965,497
4760,128,3235,505
4770,128,3781,510
4780,128,5423,505
4790,128,4809,518
4800,128,3079,497
4810,128,2671,482
4820,128,3578,509
4830,128,2670,485
4840,128,3412,491
4850,128,2775,485
4860,128,3954,538
4870,128,4055,512
4880,128,3336,533
4890,128,3335,527
4900,128,2127,449
4910,128,2976,470
4920,128,3998,494
4930,128,2374,515
4940,128,3378,484
4950,128,4543,515
4960,128,3557,520
4970,128,3331,511
4980,128,2709,484
4990,128,3672,483
5000,128,3822,482
