PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
1850,64,56024,7228
1860,64,52067,7104
1870,64,57263,7306
1880,64,54780,7138
1890,64,53237,7186
1900,64,50215,7080
1910,64,55854,7150
1920,64,53429,7014
1930,64,54829,7076
1940,64,58686,7083
1950,64,56140,7055
1960,64,56866,7127
1970,64,52410,7017
1980,64,56478,7141
1990,64,54641,7109
2000,64,57698,7077
2010,64,56338,7044
2020,64,54136,6958
2030,64,53932,6972
2040,64,54617,6935
2050,64,52002,6966
2060,64,55036,6994
2070,64,53903,6955
2080,64,49931,6956
2090,64,60583,6968
2100,64,55161,6948
2110,64,58492,6961
2120,64,56145,6913
2130,64,56058,6925
2140,64,55053,6959
2150,64,57967,6938
2160,64,57439,6886
2170,64,56876,6923
2180,64,57619,6899
2190,64,57052,6907
2200,64,60585,6933
2210,64,59694,6913
2220,64,59725,6905
2230,64,59283,6874
2240,64,57566,6881
2250,64,60687,6936
2260,64,58515,6915
2270,64,57415,6874
2280,64,63681,6866
2290,64,59072,6888
2300,64,59905,6830
2310,64,61610,6852
2320,64,63889,6860
2330,64,63100,6885
2340,64,64375,6861
2350,64,64483,6833
2360,64,63180,6843
2370,64,61047,6822
2380,64,64315,6856
2390,64,61696,6825
2400,64,68218,6861
2410,64,62621,6831
2420,64,59725,6820
2430,64,61705,6852
2440,64,67150,6793
2450,64,66710,6825
2460,64,64706,6805
2470,64,67254,6785
2480,64,69411,6802
2490,64,65437,6794
2500,64,68557,6738
2510,64,67697,6779
2520,64,74717,6787
2530,64,66878,6741
2540,64,68743,6806
2550,64,67333,6824
2560,64,65022,6733
2570,64,71649,6765
2580,64,69416,6765
2590,64,73401,6745
2600,64,70034,6796
2610,64,69634,6779
2620,64,72149,6802
2630,64,71014,6836
2640,64,68434,6720
2650,64,73791,6810
2660,64,68864,6760
2670,64,71257,6727
2680,64,72395,6750
2690,64,72378,6727
2700,64,67802,6745
2710,64,73032,6758
2720,64,75333,6735
2730,64,75736,6793
2740,64,69770,6722
2750,64,76087,6736
2760,64,76416,6741
2770,64,75126,6733
2780,64,74913,6729
2790,64,74412,6688
2800,64,75900,6668
2810,64,73691,6687
2820,64,73031,6714
2830,64,74361,6721
2840,64,73461,6719
2850,64,78528,6743
2860,64,77870,6627
2870,64,85166,6721
2880,64,77636,6696
2890,64,83066,6711
2900,64,75659,6691
2910,64,83438,6704
2920,64,81108,6708
2930,64,79271,6733
2940,64,81564,6652
2950,64,76683,6732
2960,64,75809,6678
2970,64,81626,6727
2980,64,78700,6667
2990,64,81676,6747
3000,64,84223,6717
3010,64,87789,6790
3020,64,85657,6659
3030,64,89334,6728
3040,64,85525,6675
3050,64,89717,6661
3060,64,80632,6666
3070,64,86907,6715
3080,64,88898,6702
3090,64,83486,6691
3100,64,89615,6635
3110,64,85236,6647
3120,64,88067,6643
3130,64,84233,6712
3140,64,82644,6681
3150,64,84935,6705
3160,64,87141,6674
3170,64,90271,6717
3180,64,91341,6651
3190,64,86342,6678
3200,64,91446,6661
3210,64,88124,6636
3220,64,88021,6656
3230,64,86723,6609
3240,64,92951,6636
3250,64,87105,6578
3260,64,93862,6647
3270,64,82482,6678
3280,64,84266,6649
3290,64,93565,6671
3300,64,84777,6608
3310,64,89314,6611
3320,64,92166,6640
3330,64,92941,6640
3340,64,90149,6630
3350,64,92385,6619
3360,64,95132,6642
3370,64,92992,6618
3380,64,89056,6558
3390,64,89697,6548
3400,64,94591,6591
3410,64,96096,6583
3420,64,90604,6616
3430,64,96275,6544
3440,64,95581,6579
3450,64,89102,6555
3460,64,94704,6565
3470,64,93229,6610
3480,64,95772,6582
3490,64,95765,6541
3500,64,91958,6553
3510,64,90423,6588
3520,64,102219,6544
3530,64,95007,6596
3540,64,96747,6544
3550,64,97256,6540
3560,64,93946,6496
3570,64,96078,6564
3580,64,94031,6538
3590,64,100521,6577
3600,64,97993,6542
3610,64,98015,6494
3620,64,100156,6616
3630,64,96965,6544
3640,64,94770,6507
3650,64,100788,6501
3660,64,90038,6520
3670,64,102866,6518
3680,64,92002,6502
3690,64,104468,6523
3700,64,101349,6516
3710,64,98525,6499
3720,64,98774,6485
3730,64,105905,6542
3740,64,95293,6473
3750,64,105226,6509
3760,64,100197,6451
3770,64,103223,6547
3780,64,107696,6498
3790,64,101290,6462
3800,64,107136,6482
3810,64,101633,6433
3820,64,93789,6449
3830,64,95559,6440
3840,64,100857,6491
3850,64,104359,6484
3860,64,101778,6457
3870,64,100458,6471
3880,64,109366,6427
3890,64,104165,6445
3900,64,102408,6456
3910,64,102544,6440
3920,64,101602,6472
3930,64,105431,6396
3940,64,101676,6456
3950,64,104543,6469
3960,64,106672,6440
3970,64,102757,6443
3980,64,96979,6413
3990,64,102171,6445
4000,64,108509,6420
4010,64,103988,6444
4020,64,103796,6439
4030,64,103192,6403
4040,64,102607,6464
4050,64,109590,6418
4060,64,106784,6344
4070,64,102002,6375
4080,64,107030,6395
4090,64,107077,6381
4100,64,104790,6452
4110,64,112471,6440
4120,64,107484,6387
4130,64,109109,6408
4140,64,104584,6341
4150,64,104362,6386
4160,64,103390,6339
4170,64,109950,6362
4180,64,104392,6411
4190,64,103663,6393
4200,64,110325,6355
4210,64,105537,6394
4220,64,104405,6346
4230,64,100725,6307
4240,64,100648,6337
4250,64,106894,6409
4260,64,111875,6355
4270,64,106163,6385
4280,64,107809,6359
4290,64,107874,6368
4300,64,113451,6390
4310,64,110179,6325
4320,64,111098,6259
4330,64,108348,6357
4340,64,104281,6292
4350,64,107036,6314
4360,64,112650,6350
4370,64,112851,6290
4380,64,106211,6282
4390,64,109157,6288
4400,64,111142,6329
4410,64,113395,6276
4420,64,101868,6271
4430,64,111155,6287
4440,64,116339,6323
4450,64,108837,6285
4460,64,115617,6412
4470,64,118877,6317
4480,64,112761,6271
4490,64,115656,6310
4500,64,119237,6310
4510,64,118474,6255
4520,64,102371,6311
4530,64,132871,6285
4540,64,105613,6232
4550,64,107117,6287
4560,64,127004,6326
4570,64,94703,6258
4580,64,106149,6192
4590,64,96594,6208
4600,64,101514,6253
4610,64,119666,6245
4620,64,128866,6240
4630,64,110797,6289
4640,64,110539,6231
4650,64,122963,6217
4660,64,123059,6234
4670,64,113981,6205
4680,64,112350,6170
4690,64,119692,6277
4700,64,120628,6270
4710,64,115114,6188
4720,64,115709,6175
4730,64,116478,6202
4740,64,113130,6266
4750,64,117274,6204
4760,64,116689,6179
4770,64,124347,6243
4780,64,115603,6196
4790,64,125551,6141
4800,64,133363,6220
4810,64,120346,6236
4820,64,116060,6162
4830,64,119127,6153
4840,64,119639,6172
4850,64,132585,6255
4860,64,113559,6173
4870,64,118223,6135
4880,64,125721,6172
4890,64,117092,6158
4900,64,109949,6160
4910,64,124687,6093
4920,64,133097,6198
4930,64,122069,6211
4940,64,119554,6146
4950,64,121863,6100
4960,64,122246,6147
4970,64,121388,6206
4980,64,121666,6109
4990,64,122696,6094
5000,64,127090,6154
