PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
2290, 16, 323706, 18674
2300, 16, 321039, 18209
2310, 16, 319653, 17840
2320, 16, 321707, 18134
2330, 16, 322309, 18348
2340, 16, 321008, 17505
2350, 16, 319433, 17596
2360, 16, 321431, 17671
2370, 16, 321607, 17350
2380, 16, 323662, 18367
2390, 16, 322687, 18028
2400, 16, 325531, 18789
2410, 16, 324251, 18290
2420, 16, 325840, 18878
2430, 16, 321683, 17747
2440, 16, 326651, 18787
2450, 16, 324408, 18285
2460, 16, 327832, 18636
2470, 16, 325177, 18472
2480, 16, 326898, 19200
2490, 16, 327592, 19362
2500, 16, 327968, 18422
2510, 16, 331453, 19915
2520, 16, 325157, 18811
2530, 16, 327604, 18687
2540, 16, 325867, 18335
2550, 16, 330068, 19255
2560, 16, 326151, 17904
2570, 16, 329256, 19152
2580, 16, 325167, 17723
2590, 16, 331243, 19598
2600, 16, 330977, 19251
2610, 16, 325373, 18247
2620, 16, 327511, 18493
2630, 16, 331350, 19465
2640, 16, 332408, 19910
2650, 16, 330622, 19411
2660, 16, 331712, 19504
2670, 16, 337922, 20714
2680, 16, 333071, 19650
2690, 16, 334312, 19529
2700, 16, 328847, 18629
2710, 16, 334409, 19462
2720, 16, 329174, 18678
2730, 16, 326584, 18506
2740, 16, 333659, 19991
2750, 16, 333442, 20089
2760, 16, 336186, 20181
2770, 16, 334088, 20062
2780, 16, 333960, 19900
2790, 16, 330457, 18634
2800, 16, 332737, 19151
2810, 16, 332339, 19121
2820, 16, 333863, 19299
2830, 16, 336935, 19873
2840, 16, 335872, 19547
2850, 16, 338798, 20777
2860, 16, 341562, 21166
2870, 16, 336143, 19592
2880, 16, 336261, 20050
2890, 16, 336873, 20080
2900, 16, 334212, 19763
2910, 16, 336034, 20214
2920, 16, 338867, 20861
2930, 16, 336146, 20102
2940, 16, 339624, 20526
2950, 16, 342493, 21050
2960, 16, 340544, 21510
2970, 16, 338336, 20828
2980, 16, 340393, 21759
2990, 16, 337209, 19364
3000, 16, 335532, 19857
3010, 16, 337957, 20273
3020, 16, 343246, 21038
3030, 16, 342552, 20501
3040, 16, 338642, 20898
3050, 16, 342021, 20787
3060, 16, 338407, 20392
3070, 16, 343998, 21190
3080, 16, 346105, 22333
3090, 16, 344530, 21243
3100, 16, 342329, 20895
3110, 16, 342600, 20947
3120, 16, 337774, 20014
3130, 16, 339022, 20006
3140, 16, 344905, 21336
3150, 16, 338255, 20064
3160, 16, 346447, 21383
3170, 16, 346098, 22434
3180, 16, 339238, 20786
3190, 16, 345957, 21589
3200, 16, 344770, 21607
3210, 16, 342487, 21269
3220, 16, 341982, 20711
3230, 16, 345818, 21358
3240, 16, 348223, 22323
3250, 16, 345524, 21496
3260, 16, 344950, 21205
3270, 16, 346306, 21640
3280, 16, 348179, 22128
3290, 16, 347473, 22511
3300, 16, 346251, 22095
3310, 16, 348341, 21720
3320, 16, 348148, 21965
3330, 16, 353189, 23175
3340, 16, 350607, 22459
3350, 16, 351262, 22361
3360, 16, 345687, 21686
3370, 16, 347720, 22071
3380, 16, 343560, 21273
3390, 16, 346383, 21579
3400, 16, 355393, 23943
3410, 16, 350803, 22312
3420, 16, 345292, 21074
3430, 16, 354706, 23137
3440, 16, 343842, 21169
3450, 16, 346997, 21556
3460, 16, 353386, 23073
3470, 16, 350326, 22171
3480, 16, 348458, 21565
3490, 16, 350311, 21964
3500, 16, 345672, 21279
3510, 16, 352131, 22928
3520, 16, 352817, 22435
3530, 16, 346425, 20995
3540, 16, 352055, 22055
3550, 16, 351654, 22326
3560, 16, 351822, 22765
3570, 16, 351828, 21983
3580, 16, 350708, 22093
3590, 16, 352281, 22125
3600, 16, 352280, 22739
3610, 16, 351726, 22257
3620, 16, 356344, 23622
3630, 16, 354375, 22812
3640, 16, 351025, 22477
3650, 16, 356910, 23068
3660, 16, 353403, 22727
3670, 16, 358447, 23652
3680, 16, 356401, 23482
3690, 16, 354964, 22643
3700, 16, 354355, 23032
3710, 16, 354691, 22619
3720, 16, 354997, 23034
3730, 16, 355437, 23183
3740, 16, 350353, 22034
3750, 16, 357601, 23247
3760, 16, 352386, 22628
3770, 16, 355634, 22525
3780, 16, 354521, 23055
3790, 16, 356814, 23550
3800, 16, 354983, 23332
3810, 16, 363068, 25249
3820, 16, 359239, 24252
3830, 16, 360497, 24150
3840, 16, 354019, 23493
3850, 16, 361305, 24588
3860, 16, 356106, 23718
3870, 16, 359911, 23886
3880, 16, 360005, 24200
3890, 16, 352972, 21894
3900, 16, 358644, 23851
3910, 16, 364432, 24418
3920, 16, 353448, 21950
3930, 16, 355899, 23462
3940, 16, 360890, 23321
3950, 16, 352611, 22391
3960, 16, 361844, 24445
3970, 16, 357919, 23529
3980, 16, 365031, 25169
3990, 16, 360925, 24642
4000, 16, 361413, 24332
4010, 16, 360967, 23782
4020, 16, 357818, 23456
4030, 16, 362322, 24375
4040, 16, 356055, 23088
4050, 16, 362789, 24249
4060, 16, 361672, 24359
4070, 16, 358903, 23499
4080, 16, 362359, 23872
4090, 16, 359425, 23690
4100, 16, 365604, 25355
4110, 16, 365989, 24876
4120, 16, 360482, 23990
4130, 16, 360725, 23014
4140, 16, 359459, 23350
4150, 16, 360658, 23636
4160, 16, 355352, 22627
4170, 16, 358979, 23661
4180, 16, 367096, 24914
4190, 16, 362255, 24182
4200, 16, 358349, 23311
4210, 16, 360203, 24270
4220, 16, 364712, 24649
4230, 16, 365095, 25058
4240, 16, 357908, 23687
4250, 16, 366119, 25306
4260, 16, 360877, 23367
4270, 16, 360995, 23361
4280, 16, 357727, 22706
4290, 16, 367407, 25049
4300, 16, 360069, 22984
4310, 16, 370676, 24959
4320, 16, 359585, 23662
4330, 16, 366203, 25015
4340, 16, 370558, 25930
4350, 16, 364463, 24281
4360, 16, 369135, 25417
4370, 16, 357794, 23518
4380, 16, 368802, 25618
4390, 16, 367147, 24484
4400, 16, 368823, 25621
4410, 16, 364138, 24616
4420, 16, 374032, 26236
4430, 16, 370171, 26120
4440, 16, 367865, 26029
4450, 16, 369685, 25600
4460, 16, 373486, 26466
4470, 16, 363353, 24068
4480, 16, 367083, 25962
4490, 16, 361628, 24131
4500, 16, 362935, 24163
4510, 16, 364233, 24387
4520, 16, 366649, 25070
4530, 16, 367338, 25049
4540, 16, 365424, 24746
4550, 16, 368573, 25708
4560, 16, 369116, 25853
4570, 16, 363001, 23750
4580, 16, 368574, 25800
4590, 16, 370552, 25645
4600, 16, 369571, 24863
4610, 16, 365240, 24827
4620, 16, 364141, 24428
4630, 16, 369887, 25921
4640, 16, 367148, 24681
4650, 16, 371801, 26223
4660, 16, 371425, 26002
4670, 16, 371364, 25628
4680, 16, 369662, 25049
4690, 16, 369045, 24702
4700, 16, 366736, 24487
4710, 16, 371681, 25867
4720, 16, 365624, 23954
4730, 16, 370224, 25355
4740, 16, 370358, 25135
4750, 16, 371295, 26000
4760, 16, 365753, 24458
4770, 16, 368047, 25978
4780, 16, 370058, 25743
4790, 16, 367465, 24870
4800, 16, 367326, 24861
4810, 16, 366135, 24274
4820, 16, 369291, 24742
4830, 16, 370488, 25218
4840, 16, 373661, 25688
4850, 16, 370783, 25413
4860, 16, 366303, 24586
4870, 16, 369827, 24939
4880, 16, 374645, 26221
4890, 16, 372924, 25844
4900, 16, 372566, 25510
4910, 16, 372443, 25841
4920, 16, 380150, 27151
4930, 16, 371336, 25511
4940, 16, 372571, 25778
4950, 16, 377948, 27959
4960, 16, 373840, 26491
4970, 16, 372971, 25897
4980, 16, 368662, 25325
4990, 16, 373263, 26165
5000, 16, 377157, 26705
