PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
10,16,164092,36522
20,16,124813,33818
30,16,95899,27690
40,16,105927,30147
50,16,89911,27008
60,16,47380,14906
70,16,52919,16544
80,16,47234,14750
90,16,60634,18981
100,16,53375,16933
110,16,38202,12689
120,16,42926,14379
130,16,34337,11057
140,16,27266,8467
150,16,23722,6756
160,16,25194,7895
170,16,23836,7030
180,16,21593,5950
190,16,18763,5181
200,16,18207,5241
210,16,14748,3813
220,16,12603,2802
230,16,13060,2924
240,16,11805,2768
250,16,14665,3755
260,16,13385,3668
270,16,9816,2232
280,16,10922,2333
290,16,9055,1924
300,16,8238,1663
310,16,8656,2038
320,16,8651,1645
330,16,8605,1588
340,16,10602,2458
350,16,10412,2227
360,16,8881,2158
370,16,8629,1642
380,16,8304,1757
390,16,9588,1892
400,16,8793,1866
410,16,8804,1840
420,16,8114,1533
430,16,7978,1562
440,16,9663,1636
450,16,8933,1600
460,16,8432,1712
470,16,7863,1528
480,16,9467,1582
490,16,9485,1567
500,16,8742,1586
510,16,7949,1415
520,16,8559,1497
530,16,8543,1540
540,16,8788,1627
550,16,9935,1567
560,16,7674,1535
570,16,8996,1480
580,16,8970,1476
590,16,8331,1508
600,16,8590,1538
610,16,8670,1604
620,16,8940,1530
630,16,10496,1709
640,16,8872,1629
650,16,8870,1540
660,16,8969,1506
670,16,9308,1539
680,16,9284,1502
690,16,9552,1485
700,16,10140,1603
710,16,9348,1596
720,16,10550,1656
730,16,9603,1597
740,16,9978,1597
750,16,12732,1854
760,16,9184,1537
770,16,8780,1448
780,16,8887,1557
790,16,10418,1732
800,16,8905,1549
810,16,9241,1572
820,16,9582,1666
830,16,12008,1727
840,16,9822,1642
850,16,9026,1604
860,16,9502,1710
870,16,9905,1626
880,16,11294,1783
890,16,10377,1691
900,16,9609,1728
910,16,10095,1681
920,16,9129,1499
930,16,11305,1661
940,16,10874,1656
950,16,9482,1565
960,16,9289,1595
970,16,9788,1657
980,16,10221,1631
990,16,12350,1921
1000,16,12056,1811
1010,16,11903,1822
1020,16,9467,1515
1030,16,9856,1611
1040,16,9419,1622
1050,16,12649,1849
1060,16,12085,1881
1070,16,12829,1917
1080,16,12081,1910
1090,16,10817,1851
1100,16,11225,1893
1110,16,11532,1905
1120,16,11017,1950
1130,16,11985,2008
1140,16,13503,1969
1150,16,12186,1809
1160,16,12777,1893
1170,16,12183,1836
1180,16,10677,1665
1190,16,10218,1717
1200,16,11286,1717
1210,16,10459,1607
1220,16,13221,2007
