PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
3480, 8, 75825, 5996
3490, 8, 81072, 7121
3500, 8, 77926, 6271
3510, 8, 94938, 10431
3520, 8, 74497, 5489
3530, 8, 75936, 5727
3540, 8, 80041, 6996
3550, 8, 83097, 7488
3560, 8, 78151, 6416
3570, 8, 76261, 6089
3580, 8, 82228, 7296
3590, 8, 80272, 6948
3600, 8, 80130, 6707
3610, 8, 79119, 7076
3620, 8, 79398, 7130
3630, 8, 83545, 7688
3640, 8, 79137, 6724
3650, 8, 81213, 7447
3660, 8, 78890, 6617
3670, 8, 90514, 9303
3680, 8, 80436, 6827
3690, 8, 77566, 6316
3700, 8, 86294, 7978
3710, 8, 83156, 7504
3720, 8, 83811, 7959
3730, 8, 81780, 7246
3740, 8, 82030, 7473
3750, 8, 81491, 6693
3760, 8, 79993, 6613
3770, 8, 81041, 6895
3780, 8, 79902, 6589
3790, 8, 76902, 6377
3800, 8, 97138, 11241
3810, 8, 78679, 6437
3820, 8, 76681, 6097
3830, 8, 81657, 7131
3840, 8, 80927, 7513
3850, 8, 83563, 7566
3860, 8, 81409, 6847
3870, 8, 81172, 7014
3880, 8, 84651, 7738
3890, 8, 80522, 7081
3900, 8, 82702, 7415
3910, 8, 83576, 7562
3920, 8, 81104, 7204
3930, 8, 83809, 7740
3940, 8, 84625, 7581
3950, 8, 78725, 6678
3960, 8, 76153, 6153
3970, 8, 79062, 6797
3980, 8, 78023, 6591
3990, 8, 78523, 6756
4000, 8, 81731, 7206
4010, 8, 88744, 8418
4020, 8, 83880, 7546
4030, 8, 87009, 8227
4040, 8, 84636, 7693
4050, 8, 83217, 7472
4060, 8, 86350, 8443
4070, 8, 83612, 7520
4080, 8, 81742, 6918
4090, 8, 81547, 6790
4100, 8, 83940, 7633
4110, 8, 82216, 8221
4120, 8, 81754, 7110
4130, 8, 81313, 6975
4140, 8, 90949, 8985
4150, 8, 80635, 6887
4160, 8, 79913, 6572
4170, 8, 91536, 9696
4180, 8, 82544, 7769
4190, 8, 85512, 7903
4200, 8, 84951, 7967
4210, 8, 85400, 8221
4220, 8, 82025, 7339
4230, 8, 85077, 8088
4240, 8, 87059, 8239
4250, 8, 87021, 8080
4260, 8, 84358, 7740
4270, 8, 86909, 8215
4280, 8, 85270, 7993
4290, 8, 77934, 6417
4300, 8, 83638, 7593
4310, 8, 86512, 8035
4320, 8, 88545, 8225
4330, 8, 86841, 8050
4340, 8, 91001, 8888
4350, 8, 83042, 7446
4360, 8, 86617, 7982
4370, 8, 82242, 6904
4380, 8, 86425, 8443
4390, 8, 84988, 7558
4400, 8, 83195, 7309
4410, 8, 87092, 8160
4420, 8, 86593, 8131
4430, 8, 82286, 6789
4440, 8, 80074, 6761
4450, 8, 82557, 7303
4460, 8, 86148, 8144
4470, 8, 86714, 7794
4480, 8, 85426, 7924
4490, 8, 85443, 7784
4500, 8, 88413, 8687
4510, 8, 82039, 7037
4520, 8, 78104, 6282
4530, 8, 86573, 7654
4540, 8, 82951, 7060
4550, 8, 91667, 8759
4560, 8, 74895, 6599
4570, 8, 75990, 6119
4580, 8, 89666, 8748
4590, 8, 84644, 7576
4600, 8, 89542, 8004
4610, 8, 83124, 6990
4620, 8, 82264, 7098
4630, 8, 79945, 6530
4640, 8, 76641, 5819
4650, 8, 83122, 7130
4660, 8, 86441, 8098
4670, 8, 88193, 7467
4680, 8, 83736, 7694
4690, 8, 83440, 6831
4700, 8, 83031, 7199
4710, 8, 84577, 7507
4720, 8, 85761, 7870
4730, 8, 81782, 7221
4740, 8, 82692, 7445
4750, 8, 84311, 7712
4760, 8, 88943, 8712
4770, 8, 82817, 7035
4780, 8, 89332, 8203
4790, 8, 81335, 6541
4800, 8, 78940, 6349
4810, 8, 87871, 7996
4820, 8, 82446, 7077
4830, 8, 80303, 6386
4840, 8, 86889, 8176
4850, 8, 91177, 8945
4860, 8, 88907, 8597
4870, 8, 85511, 7654
4880, 8, 88191, 7907
4890, 8, 88091, 8197
4900, 8, 84747, 7159
4910, 8, 82277, 7498
4920, 8, 83060, 6995
4930, 8, 88356, 8704
4940, 8, 80439, 6924
4950, 8, 90489, 8553
4960, 8, 84121, 6759
4970, 8, 84903, 7566
4980, 8, 78361, 6104
4990, 8, 84350, 7448
5000, 8, 79111, 6074
