PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
1400,64,110652,10876
1410,64,110737,10941
1420,64,110463,10858
1430,64,111033,10840
1440,64,111157,10796
1450,64,112345,10770
1460,64,114031,10734
1470,64,116585,10713
1480,64,116463,10700
1490,64,115974,10724
1500,64,115571,10711
1510,64,116827,10673
1520,64,118228,10695
1530,64,117970,10684
1540,64,117073,10631
1550,64,118058,10645
1560,64,119048,10681
1570,64,120970,10611
1580,64,120364,10632
1590,64,120307,10596
1600,64,121284,10587
1610,64,120577,10582
1620,64,122192,10593
1630,64,122848,10494
1640,64,119929,10527
1650,64,124544,10491
1660,64,122273,10489
1670,64,125936,10534
1680,64,123894,10422
1690,64,124153,10497
1700,64,125740,10454
1710,64,124129,10470
1720,64,126098,10459
1730,64,125226,10500
1740,64,130228,10423
1750,64,126750,10444
1760,64,130835,10495
1770,64,128849,10388
1780,64,129086,10383
1790,64,127124,10393
1800,64,131711,10358
1810,64,128231,10378
1820,64,129603,10364
1830,64,131400,10305
1840,64,129251,10290
1850,64,130134,10296
1860,64,134561,10333
1870,64,132244,10269
1880,64,135033,10342
1890,64,133406,10274
1900,64,133893,10281
1910,64,134334,10312
1920,64,133943,10134
1930,64,135202,10117
1940,64,135482,10033
1950,64,133638,10096
1960,64,134521,10069
1970,64,138726,10042
1980,64,139011,10127
1990,64,136568,10077
2000,64,139489,10063
2010,64,137442,10065
2020,64,140091,10020
2030,64,140656,9966
2040,64,140849,9904
2050,64,139467,9957
2060,64,141776,9936
2070,64,141234,9939
2080,64,141669,9930
2090,64,139106,9881
2100,64,135959,9919
2110,64,139559,9847
2120,64,142575,9875
2130,64,139980,10044
2140,64,141591,10018
2150,64,143397,9983
2160,64,144046,9969
2170,64,142272,10019
2180,64,142918,10028
2190,64,142850,9960
2200,64,144211,9976
2210,64,143517,9993
2220,64,146117,9970
2230,64,145330,9923
2240,64,148739,9856
2250,64,144969,9914
2260,64,145383,9852
2270,64,148340,9890
2280,64,147175,9696
2290,64,146802,9681
2300,64,146543,9672
2310,64,146521,9685
2320,64,145208,9632
2330,64,146748,9622
2340,64,147843,9628
2350,64,147256,9653
2360,64,145592,9617
2370,64,148598,9663
2380,64,149449,9609
2390,64,147358,9589
2400,64,148803,9618
2410,64,148658,9600
2420,64,150557,9536
2430,64,149797,9591
2440,64,150353,9545
2450,64,148713,9546
2460,64,148734,9579
2470,64,148645,9554
2480,64,152126,9547
2490,64,151037,9512
2500,64,153984,9503
2510,64,154119,9484
2520,64,150232,9512
2530,64,152325,9504
2540,64,150780,9515
2550,64,152841,9510
2560,64,152726,9481
2570,64,154714,9518
2580,64,152755,9485
2590,64,154994,9495
2600,64,153961,9447
2610,64,148688,9403
2620,64,151792,9502
2630,64,156243,9421
2640,64,152774,9448
2650,64,154835,9437
2660,64,156694,9439
2670,64,155297,9451
2680,64,155904,9393
2690,64,155449,9379
2700,64,155102,9344
2710,64,153240,9333
2720,64,153596,9375
2730,64,156628,9386
2740,64,156141,9366
2750,64,157277,9360
2760,64,157072,9333
2770,64,157236,9337
2780,64,156205,9339
2790,64,159170,9334
2800,64,157704,9278
2810,64,159699,9289
2820,64,160197,9368
2830,64,157672,9305
2840,64,158593,9270
2850,64,161384,9320
2860,64,158646,9313
2870,64,156025,9295
2880,64,159071,9288
2890,64,159402,9233
2900,64,159365,9245
2910,64,159482,9219
2920,64,157450,9258
2930,64,157780,9216
2940,64,160829,9213
2950,64,160330,9251
2960,64,162249,9226
2970,64,160932,9222
2980,64,160905,9306
2990,64,159216,9181
3000,64,160561,9207
3010,64,162484,9183
3020,64,164116,9180
3030,64,161191,9182
3040,64,161355,9180
3050,64,161015,9174
3060,64,160844,9173
3070,64,164995,9112
3080,64,161198,9108
3090,64,162572,9152
3100,64,163270,9108
3110,64,160044,9121
3120,64,162021,9073
3130,64,161261,9217
3140,64,165038,9095
3150,64,161522,9084
3160,64,164058,9112
3170,64,165707,9104
3180,64,164765,9067
3190,64,163368,9070
3200,64,162018,9054
3210,64,166055,9055
3220,64,164322,9042
3230,64,164955,9028
3240,64,167097,9052
3250,64,165023,9049
3260,64,164440,9013
3270,64,166279,9049
3280,64,165659,9037
3290,64,164208,9034
3300,64,165372,8959
3310,64,166792,8975
3320,64,165131,9004
3330,64,167071,9025
3340,64,169947,9005
3350,64,164920,8979
3360,64,167227,8934
3370,64,167298,8914
3380,64,166053,8936
3390,64,166630,8909
3400,64,165409,8906
3410,64,165951,8910
3420,64,169026,8923
3430,64,165557,8914
3440,64,165383,8900
3450,64,165425,8906
3460,64,166561,8867
3470,64,166694,8928
3480,64,171070,8846
3490,64,170716,8843
3500,64,167844,8847
3510,64,166223,8855
3520,64,167751,8821
3530,64,167854,8870
3540,64,167507,8839
3550,64,168759,8863
3560,64,167253,8783
3570,64,171292,8838
3580,64,165573,8843
3590,64,167964,8792
3600,64,168636,8807
3610,64,171356,8810
3620,64,166592,8796
3630,64,170818,8803
3640,64,167435,8761
3650,64,167636,8851
3660,64,170841,8728
3670,64,168741,8786
3680,64,169621,8732
3690,64,169483,8774
3700,64,169720,8732
3710,64,167186,8737
3720,64,172909,8733
3730,64,168320,8708
3740,64,168747,8689
3750,64,169152,8676
3760,64,170290,8709
3770,64,169510,8701
3780,64,170876,8693
3790,64,166064,8748
3800,64,172019,8684
3810,64,169255,8669
3820,64,172045,8669
3830,64,173205,8684
3840,64,166216,8650
3850,64,170843,8691
3860,64,168616,8676
3870,64,171536,8626
3880,64,169994,8658
3890,64,173317,8604
3900,64,172144,8676
3910,64,173455,8556
3920,64,165354,8610
3930,64,167342,8624
3940,64,174193,8608
3950,64,165628,8557
3960,64,170302,8644
3970,64,172287,8631
3980,64,172704,8589
3990,64,173614,8628
4000,64,171086,8577
4010,64,170871,8534
4020,64,171361,8595
4030,64,172606,8519
4040,64,171250,8573
4050,64,174388,8587
4060,64,172700,8524
4070,64,167837,8556
4080,64,171091,8514
4090,64,173122,8561
4100,64,172416,8518
4110,64,172049,8551
4120,64,174261,8487
4130,64,172949,8498
4140,64,172397,8472
4150,64,174702,8497
4160,64,174677,8453
4170,64,172061,8494
4180,64,171104,8474
4190,64,170114,8492
4200,64,170179,8470
4210,64,171407,8482
4220,64,174507,8466
4230,64,173144,8458
4240,64,172610,8467
4250,64,176205,8458
4260,64,169786,8409
4270,64,170591,8435
4280,64,170997,8426
4290,64,172798,8451
4300,64,173222,8375
4310,64,172808,8413
4320,64,174430,8409
4330,64,172558,8412
4340,64,174329,8427
4350,64,174657,8360
4360,64,174045,8443
4370,64,173175,8403
4380,64,173414,8406
4390,64,173404,8349
4400,64,173414,8402
4410,64,175717,8364
4420,64,176165,8331
4430,64,174459,8362
4440,64,173681,8368
4450,64,176843,8340
4460,64,174332,8333
4470,64,177363,8325
4480,64,175597,8364
4490,64,172712,8283
4500,64,172041,8344
4510,64,172767,8311
4520,64,175057,8285
4530,64,176869,8270
4540,64,175717,8332
4550,64,175927,8378
4560,64,176348,8318
4570,64,173898,8270
4580,64,173464,8337
4590,64,175202,8304
4600,64,175942,8307
4610,64,173131,8284
4620,64,174794,8299
4630,64,173909,8281
4640,64,172113,8253
4650,64,171909,8289
4660,64,174353,8238
4670,64,179265,8225
4680,64,177399,8304
4690,64,177661,8220
4700,64,176848,8256
4710,64,178612,8265
4720,64,170957,8191
4730,64,176154,8245
4740,64,175310,8183
4750,64,175981,8214
4760,64,175430,8175
4770,64,174561,8222
4780,64,175389,8275
4790,64,174399,8163
4800,64,175526,8240
4810,64,177298,8169
4820,64,176042,8211
4830,64,175340,8190
4840,64,176773,8160
4850,64,175711,8261
4860,64,177050,8183
4870,64,173593,8181
4880,64,175473,8190
4890,64,178280,8153
4900,64,173384,8198
4910,64,177260,8204
4920,64,178387,8201
4930,64,177727,8152
4940,64,177768,8168
4950,64,178912,8167
4960,64,177160,8172
4970,64,177630,8185
4980,64,176006,8115
4990,64,176131,8134
5000,64,181113,8143
