PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
10,128,306872,50356
20,128,240257,39398
30,128,209189,33401
40,128,188950,29583
50,128,174764,26929
60,128,165021,25170
70,128,155865,23681
80,128,150113,22663
90,128,144118,21772
100,128,140528,20930
110,128,132708,20010
120,128,130780,19521
130,128,128214,18941
140,128,124750,18412
150,128,121375,17929
160,128,117960,17485
170,128,117340,17193
180,128,113334,16739
190,128,112184,16457
200,128,110824,16238
210,128,109068,15985
220,128,106036,15617
230,128,106366,15521
240,128,104439,15276
250,128,104182,15129
260,128,101056,14785
270,128,100030,14650
280,128,99760,14530
290,128,97291,14252
300,128,96046,14080
310,128,95456,13966
320,128,95176,13906
330,128,94328,13746
340,128,92498,13576
350,128,91667,13416
360,128,90208,13305
370,128,89510,13165
380,128,90088,13143
390,128,89116,13042
400,128,86838,12813
410,128,87314,12764
420,128,86221,12654
430,128,85481,12478
440,128,84553,12433
450,128,85247,12421
460,128,84652,12315
470,128,84801,12299
480,128,82927,12112
490,128,82211,12039
500,128,81297,11982
510,128,81333,12017
520,128,80386,11870
530,128,80083,11822
540,128,79776,11793
550,128,78424,11627
560,128,78405,11642
570,128,78917,11662
580,128,78084,11551
590,128,77890,11526
600,128,76430,11433
610,128,77040,11430
620,128,76565,11353
630,128,75875,11302
640,128,76180,11277
650,128,75774,11204
660,128,75989,11195
670,128,74553,11092
680,128,75189,11155
690,128,73668,11068
700,128,73754,11055
710,128,73244,10953
720,128,74473,11008
730,128,73091,10877
740,128,71917,10831
750,128,71344,10790
760,128,72754,10821
770,128,72458,10761
780,128,71525,10743
790,128,71491,10637
800,128,72012,10709
810,128,71451,10676
820,128,71280,10708
830,128,70165,10585
840,128,70220,10586
850,128,70486,10543
860,128,69202,10481
870,128,68225,10416
880,128,69805,10483
890,128,70145,10476
900,128,69002,10378
910,128,68859,10347
920,128,68781,10318
930,128,68352,10287
940,128,68446,10313
950,128,68575,10277
960,128,68533,10254
970,128,67002,10102
980,128,69431,10243
990,128,67786,10050
1000,128,66807,10019
1010,128,65637,9902
1020,128,66437,9955
1030,128,66167,9950
1040,128,65806,9911
1050,128,65236,9846
1060,128,65373,9927
1070,128,65315,9895
1080,128,64813,9878
1090,128,64349,9810
1100,128,65377,9924
1110,128,64784,9880
1120,128,63189,9771
1130,128,63913,9743
1140,128,63306,9709
1150,128,63022,9600
1160,128,64100,9681
1170,128,65497,9747
1180,128,63654,9620
1190,128,63859,9665
1200,128,64826,9677
1210,128,63065,9504
1220,128,64639,9623
1230,128,64184,9631
1240,128,65052,9584
1250,128,65289,9655
1260,128,63196,9554
1270,128,63608,9524
1280,128,64273,9594
1290,128,63634,9573
1300,128,62564,9481
1310,128,61931,9403
1320,128,62178,9414
1330,128,61293,9343
1340,128,61893,9341
1350,128,62317,9407
1360,128,61142,9268
1370,128,60576,9305
1380,128,61233,9324
1390,128,60683,9228
1400,128,61131,9232
1410,128,61750,9272
1420,128,60958,9155
1430,128,60987,9207
1440,128,61112,9156
1450,128,60885,9111
1460,128,61890,9084
1470,128,62028,9069
1480,128,60958,9073
1490,128,60205,9000
1500,128,60005,9011
1510,128,59303,8932
1520,128,58481,8884
1530,128,59663,8902
1540,128,59156,8916
1550,128,59914,8998
1560,128,58038,8834
1570,128,58870,8862
1580,128,58498,8807
1590,128,59091,8801
1600,128,59805,8887
1610,128,57585,8704
1620,128,58142,8683
1630,128,57584,8655
1640,128,59004,8649
1650,128,58319,8635
1660,128,56899,8590
1670,128,57165,8630
1680,128,57156,8647
1690,128,57967,8590
1700,128,59164,8601
1710,128,56820,8514
1720,128,55612,8468
1730,128,57208,8522
1740,128,56147,8419
1750,128,56881,8501
1760,128,56452,8437
1770,128,55808,8365
1780,128,55060,8351
1790,128,55420,8357
1800,128,56290,8348
1810,128,56680,8376
1820,128,55790,8303
1830,128,54489,8234
1840,128,55749,8282
1850,128,54391,8229
1860,128,55040,8213
1870,128,56491,8290
1880,128,57230,8314
1890,128,55350,8264
1900,128,55510,8263
1910,128,56163,8199
1920,128,55729,8159
1930,128,57311,8218
1940,128,56723,8173
1950,128,55740,8176
1960,128,55030,8144
1970,128,54957,8122
1980,128,54875,8135
1990,128,54913,8138
2000,128,55027,8113
2010,128,57520,8178
2020,128,55731,8134
2030,128,54633,8126
2040,128,54727,8107
2050,128,55390,8117
2060,128,55454,8104
2070,128,54749,8092
2080,128,55550,8084
2090,128,55534,8086
2100,128,54994,8088
2110,128,53810,8050
2120,128,54140,8065
2130,128,54123,8021
2140,128,54692,8008
2150,128,54901,7996
2160,128,54755,8040
2170,128,55546,8030
2180,128,55830,8055
2190,128,54787,7982
2200,128,54479,8041
2210,128,54708,8015
2220,128,54499,7999
2230,128,55286,7994
2240,128,54993,8013
2250,128,57211,8087
2260,128,56108,7961
2270,128,56918,8038
2280,128,55437,7961
2290,128,54784,7929
2300,128,54414,7907
2310,128,54260,7941
2320,128,54981,8003
2330,128,53891,7925
2340,128,56878,7952
2350,128,59187,8054
2360,128,58333,7976
2370,128,60524,8024
2380,128,56836,7987
2390,128,57169,7967
2400,128,57962,7945
2410,128,56104,7888
2420,128,56554,7924
2430,128,55596,7875
2440,128,57978,7955
2450,128,58910,7947
2460,128,61037,7996
2470,128,60407,7928
2480,128,59851,7935
2490,128,60612,7951
2500,128,58100,7911
2510,128,57353,7854
2520,128,57607,7906
2530,128,57234,7883
2540,128,60143,7964
2550,128,58865,7914
2560,128,58744,7906
2570,128,62191,7945
2580,128,61755,7924
2590,128,62009,7928
2600,128,62965,7901
2610,128,58393,7888
2620,128,59954,7897
2630,128,60011,7899
2640,128,60159,7891
2650,128,58906,7896
2660,128,60560,7919
2670,128,60605,7883
2680,128,61614,7890
2690,128,60461,7840
2700,128,61614,7885
2710,128,65338,7939
2720,128,64937,7902
2730,128,65595,7896
2740,128,62755,7912
2750,128,63848,7861
2760,128,62857,7879
2770,128,62920,7839
2780,128,63824,7861
2790,128,63411,7822
2800,128,62152,7840
2810,128,64170,7834
2820,128,64270,7847
2830,128,65446,7856
2840,128,64424,7867
2850,128,64618,7852
2860,128,65076,7855
2870,128,64442,7819
2880,128,64483,7798
2890,128,64609,7818
2900,128,66046,7808
2910,128,66215,7840
2920,128,66516,7828
2930,128,67206,7849
2940,128,67077,7850
2950,128,67462,7862
2960,128,68143,7842
2970,128,67434,7809
2980,128,69207,7854
2990,128,68336,7840
3000,128,67566,7838
3010,128,68125,7841
3020,128,69110,7815
3030,128,67826,7793
3040,128,69528,7863
3050,128,70513,7844
3060,128,69447,7822
3070,128,68763,7778
3080,128,69370,7792
3090,128,70005,7798
3100,128,69259,7824
3110,128,70415,7827
3120,128,70362,7784
3130,128,73171,7849
3140,128,70845,7792
3150,128,69019,7771
3160,128,73091,7777
3170,128,72614,7801
3180,128,70495,7792
3190,128,71766,7801
3200,128,70938,7773
3210,128,73156,7732
3220,128,73070,7730
3230,128,72637,7787
3240,128,73425,7771
3250,128,73972,7792
3260,128,73027,7795
3270,128,74485,7747
3280,128,73083,7795
3290,128,74209,7758
3300,128,73984,7780
3310,128,74926,7752
3320,128,74283,7753
3330,128,75965,7763
3340,128,74030,7754
3350,128,75918,7737
3360,128,75250,7708
3370,128,76451,7749
3380,128,73618,7781
3390,128,75907,7710
3400,128,75418,7735
3410,128,75677,7734
3420,128,75712,7722
3430,128,76493,7714
3440,128,77405,7639
3450,128,75944,7749
3460,128,76125,7735
3470,128,76865,7701
3480,128,78018,7697
3490,128,76679,7698
3500,128,76204,7668
3510,128,76493,7709
3520,128,77843,7647
3530,128,78653,7659
3540,128,77339,7683
3550,128,76672,7689
3560,128,77302,7656
3570,128,78053,7680
3580,128,78591,7675
3590,128,77870,7622
3600,128,77668,7620
3610,128,79830,7665
3620,128,78928,7663
3630,128,78911,7648
3640,128,77686,7611
3650,128,80778,7644
3660,128,78588,7635
3670,128,78485,7613
3680,128,80558,7631
3690,128,80406,7643
3700,128,80023,7643
3710,128,78879,7608
3720,128,79530,7608
3730,128,79245,7642
3740,128,78335,7573
3750,128,80008,7597
3760,128,80842,7668
3770,128,82014,7608
3780,128,78114,7584
3790,128,80742,7624
3800,128,80091,7603
3810,128,80413,7627
3820,128,79488,7605
3830,128,80557,7598
3840,128,79074,7584
3850,128,82896,7597
3860,128,80273,7594
3870,128,81973,7580
3880,128,82181,7576
3890,128,82334,7628
3900,128,82852,7569
3910,128,80307,7435
3920,128,79301,7609
3930,128,81090,7560
3940,128,84316,7605
3950,128,81634,7571
3960,128,82899,7564
3970,128,86736,7636
3980,128,82309,7564
3990,128,84275,7536
4000,128,82831,7546
4010,128,81287,7549
4020,128,85657,7578
4030,128,84659,7549
4040,128,82690,7530
4050,128,87824,7614
4060,128,83330,7488
4070,128,84419,7560
4080,128,87076,7543
4090,128,84478,7539
4100,128,85651,7548
4110,128,84917,7496
4120,128,84714,7551
4130,128,85285,7540
4140,128,85922,7515
4150,128,86946,7517
4160,128,82351,7502
4170,128,85742,7527
4180,128,85098,7501
4190,128,86899,7481
4200,128,84926,7476
4210,128,87109,7509
4220,128,84815,7528
4230,128,87259,7483
4240,128,86856,7493
4250,128,86754,7495
4260,128,86193,7474
4270,128,88388,7470
4280,128,87927,7513
4290,128,87284,7471
4300,128,90313,7451
4310,128,89810,7492
4320,128,86929,7442
4330,128,88399,7522
4340,128,91049,7465
4350,128,87088,7502
4360,128,88237,7478
4370,128,87798,7492
4380,128,91155,7442
4390,128,87920,7475
4400,128,90954,7480
4410,128,90589,7433
4420,128,89157,7460
4430,128,88333,7458
4440,128,89965,7479
4450,128,91425,7461
4460,128,89431,7437
4470,128,88838,7495
4480,128,89563,7469
4490,128,89528,7444
4500,128,90120,7447
4510,128,91370,7411
4520,128,91760,7424
4530,128,90939,7421
4540,128,92017,7462
4550,128,94389,7444
4560,128,91697,7368
4570,128,91811,7427
4580,128,93937,7414
4590,128,93893,7397
4600,128,90231,7410
4610,128,92033,7341
4620,128,93390,7406
4630,128,91422,7398
4640,128,91065,7383
4650,128,93482,7445
4660,128,94025,7392
4670,128,93096,7437
4680,128,94728,7393
4690,128,92458,7359
4700,128,94763,7378
4710,128,93860,7374
4720,128,89611,7366
4730,128,94692,7344
4740,128,92081,7377
4750,128,93833,7341
4760,128,90090,7398
4770,128,91851,7458
4780,128,96617,7371
4790,128,93962,7326
4800,128,94743,7412
4810,128,93692,7386
4820,128,94878,7349
4830,128,96120,7361
4840,128,94987,7340
4850,128,93275,7375
4860,128,93031,7381
4870,128,94375,7334
4880,128,97455,7361
4890,128,94093,7326
4900,128,95150,7369
4910,128,96182,7379
4920,128,95470,7329
4930,128,94650,7359
4940,128,96247,7341
4950,128,95616,7330
4960,128,95443,7353
4970,128,96396,7318
4980,128,96478,7349
4990,128,97257,7300
5000,128,98211,7291
