PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
770, 64, 72569, 8285
780, 64, 73594, 8322
790, 64, 73308, 8300
800, 64, 73337, 8384
810, 64, 74084, 8365
820, 64, 74394, 8327
830, 64, 75687, 8351
840, 64, 76426, 8359
850, 64, 76727, 8428
860, 64, 77549, 8422
870, 64, 77885, 8383
880, 64, 79115, 8429
890, 64, 80354, 8438
900, 64, 80607, 8344
910, 64, 81321, 8329
920, 64, 82279, 8373
930, 64, 82076, 8385
940, 64, 83274, 8389
950, 64, 83764, 8452
960, 64, 84625, 8363
970, 64, 85201, 8377
980, 64, 85781, 8346
990, 64, 86677, 8382
1000, 64, 86741, 8416
1010, 64, 88140, 8381
1020, 64, 87444, 8346
1030, 64, 89626, 8369
1040, 64, 90884, 8328
1050, 64, 90917, 8290
1060, 64, 92147, 8315
1070, 64, 92414, 8264
1080, 64, 92999, 8291
1090, 64, 92363, 8305
1100, 64, 93263, 8287
1110, 64, 95362, 8329
1120, 64, 98013, 8233
1130, 64, 95333, 8229
1140, 64, 96972, 8320
1150, 64, 98816, 8371
1160, 64, 98151, 8230
1170, 64, 100401, 8227
1180, 64, 98801, 8202
1190, 64, 101685, 8213
1200, 64, 99943, 8163
1210, 64, 101186, 8173
1220, 64, 100699, 8160
1230, 64, 99671, 8186
1240, 64, 103827, 8193
1250, 64, 104703, 8172
1260, 64, 102975, 8156
1270, 64, 105435, 8215
1280, 64, 105990, 8201
1290, 64, 106353, 8242
1300, 64, 108281, 8242
1310, 64, 106530, 8226
1320, 64, 107449, 8175
1330, 64, 108348, 8222
1340, 64, 107626, 8170
1350, 64, 109115, 8172
1360, 64, 110452, 8157
1370, 64, 108136, 8156
1380, 64, 111563, 8228
1390, 64, 110776, 8146
1400, 64, 112251, 8182
1410, 64, 113190, 8236
1420, 64, 111071, 8181
1430, 64, 113790, 8172
1440, 64, 114221, 8157
1450, 64, 113753, 8141
1460, 64, 114940, 8118
1470, 64, 115983, 8057
1480, 64, 117335, 8039
1490, 64, 116653, 8115
1500, 64, 116156, 8038
1510, 64, 118415, 8019
1520, 64, 117895, 8015
1530, 64, 118545, 8044
1540, 64, 119042, 8025
1550, 64, 119065, 8030
1560, 64, 119017, 8031
1570, 64, 122185, 8018
1580, 64, 120508, 8005
1590, 64, 121398, 7987
1600, 64, 120933, 8027
1610, 64, 121369, 8005
1620, 64, 121723, 8010
1630, 64, 122275, 7922
1640, 64, 120823, 7973
1650, 64, 125113, 7933
1660, 64, 121544, 7910
1670, 64, 123820, 7950
1680, 64, 125892, 7896
1690, 64, 123984, 7946
1700, 64, 126182, 7889
1710, 64, 123970, 7956
1720, 64, 124086, 7922
1730, 64, 125281, 7960
1740, 64, 129777, 7861
1750, 64, 128785, 7967
1760, 64, 128864, 7901
1770, 64, 127440, 7897
1780, 64, 128805, 7950
1790, 64, 125513, 7881
1800, 64, 129963, 7789
1810, 64, 127000, 7852
1820, 64, 128424, 7830
1830, 64, 130330, 7825
1840, 64, 128513, 7803
1850, 64, 130921, 7801
1860, 64, 132820, 7821
1870, 64, 131194, 7831
1880, 64, 132435, 7823
1890, 64, 131796, 7829
1900, 64, 132522, 7886
1910, 64, 133284, 7833
1920, 64, 130824, 7683
1930, 64, 132378, 7682
1940, 64, 133809, 7592
1950, 64, 132305, 7666
1960, 64, 132059, 7568
1970, 64, 136294, 7626
1980, 64, 136188, 7638
1990, 64, 134056, 7628
2000, 64, 136371, 7598
2010, 64, 136536, 7703
2020, 64, 137256, 7627
2030, 64, 138306, 7537
2040, 64, 137936, 7501
2050, 64, 136733, 7586
2060, 64, 138492, 7597
2070, 64, 137285, 7576
2080, 64, 139145, 7531
2090, 64, 136888, 7566
2100, 64, 134975, 7532
2110, 64, 137237, 7463
2120, 64, 140952, 7493
2130, 64, 137213, 7492
2140, 64, 138874, 7477
2150, 64, 139784, 7471
2160, 64, 142179, 7373
2170, 64, 138394, 7470
2180, 64, 139219, 7459
2190, 64, 139687, 7414
2200, 64, 140093, 7491
2210, 64, 140104, 7465
2220, 64, 141658, 7482
2230, 64, 141257, 7419
2240, 64, 145599, 7364
2250, 64, 140955, 7372
2260, 64, 140530, 7365
2270, 64, 145292, 7389
2280, 64, 144404, 7344
2290, 64, 144141, 7503
2300, 64, 145062, 7575
2310, 64, 144533, 7408
2320, 64, 143191, 7377
2330, 64, 143902, 7332
2340, 64, 144762, 7348
2350, 64, 143095, 7372
2360, 64, 142893, 7324
2370, 64, 143992, 7337
2380, 64, 145988, 7326
2390, 64, 144139, 7315
2400, 64, 144926, 7347
2410, 64, 145908, 7390
2420, 64, 146770, 7261
2430, 64, 145660, 7333
2440, 64, 146639, 7286
2450, 64, 144952, 7240
2460, 64, 144860, 7310
2470, 64, 146341, 7355
2480, 64, 147960, 7329
2490, 64, 148012, 7281
2500, 64, 150402, 7324
2510, 64, 150284, 7355
2520, 64, 145808, 7313
2530, 64, 148841, 7252
2540, 64, 147818, 7349
2550, 64, 148457, 7300
2560, 64, 148531, 7273
2570, 64, 149401, 7302
2580, 64, 147204, 7269
2590, 64, 151545, 7272
2600, 64, 151636, 7310
2610, 64, 144498, 7152
2620, 64, 147992, 7341
2630, 64, 153521, 7259
2640, 64, 148376, 7284
2650, 64, 150417, 7274
2660, 64, 153160, 7320
2670, 64, 150833, 7318
2680, 64, 150673, 7273
2690, 64, 152463, 7280
2700, 64, 151369, 7209
2710, 64, 150699, 7235
2720, 64, 149027, 7236
2730, 64, 151976, 7252
2740, 64, 150658, 7196
2750, 64, 152147, 7262
2760, 64, 152107, 7240
2770, 64, 151724, 7191
2780, 64, 152360, 7245
2790, 64, 154859, 7241
2800, 64, 154440, 7145
2810, 64, 154468, 7232
2820, 64, 155446, 7261
2830, 64, 153119, 7234
2840, 64, 154700, 7233
2850, 64, 158151, 7210
2860, 64, 153978, 7222
2870, 64, 154696, 7213
2880, 64, 154840, 7188
2890, 64, 154754, 7177
2900, 64, 155113, 7152
2910, 64, 154762, 7160
2920, 64, 153751, 7172
2930, 64, 153249, 7169
2940, 64, 157292, 7159
2950, 64, 154312, 7129
2960, 64, 157696, 7165
2970, 64, 156910, 7201
2980, 64, 156247, 7259
2990, 64, 155250, 7138
3000, 64, 155886, 7179
3010, 64, 158291, 7156
3020, 64, 159388, 7174
3030, 64, 158247, 7162
3040, 64, 157339, 7127
3050, 64, 156179, 7103
3060, 64, 155883, 7082
3070, 64, 159869, 7119
3080, 64, 157852, 7150
3090, 64, 157773, 7109
3100, 64, 158493, 7128
3110, 64, 156355, 7121
3120, 64, 158422, 7048
3130, 64, 156699, 7187
3140, 64, 160215, 7128
3150, 64, 158807, 7052
3160, 64, 159256, 7051
3170, 64, 161289, 7106
3180, 64, 160636, 7091
3190, 64, 158762, 7108
3200, 64, 157957, 7023
3210, 64, 160998, 7063
3220, 64, 161218, 7038
3230, 64, 160494, 7034
3240, 64, 162849, 7138
3250, 64, 160078, 7065
3260, 64, 160165, 7023
3270, 64, 161679, 7069
3280, 64, 160587, 7106
3290, 64, 158493, 7092
3300, 64, 160883, 7041
3310, 64, 161037, 7061
3320, 64, 160962, 7080
3330, 64, 162059, 7120
3340, 64, 164760, 7067
3350, 64, 161105, 7031
3360, 64, 163676, 7024
3370, 64, 163607, 7009
3380, 64, 162503, 7040
3390, 64, 162098, 7026
3400, 64, 161648, 6975
3410, 64, 160976, 7059
3420, 64, 165323, 7083
3430, 64, 161565, 7016
3440, 64, 160853, 7046
3450, 64, 160895, 6997
3460, 64, 161809, 6983
3470, 64, 161782, 7014
3480, 64, 166818, 6875
3490, 64, 165320, 6930
3500, 64, 163999, 6984
3510, 64, 163632, 7038
3520, 64, 164056, 6927
3530, 64, 163607, 6996
3540, 64, 162502, 7004
3550, 64, 163929, 6995
3560, 64, 164547, 6958
3570, 64, 166371, 6988
3580, 64, 161803, 7002
3590, 64, 164235, 6968
3600, 64, 164556, 6947
3610, 64, 167342, 6945
3620, 64, 162217, 6939
3630, 64, 165701, 7027
3640, 64, 162937, 6971
3650, 64, 163627, 6983
3660, 64, 164390, 6903
3670, 64, 164711, 6923
3680, 64, 165437, 6922
3690, 64, 165271, 7022
3700, 64, 166121, 6927
3710, 64, 163713, 6917
3720, 64, 168285, 6956
3730, 64, 165545, 6930
3740, 64, 164677, 6908
3750, 64, 165029, 6924
3760, 64, 166333, 6930
3770, 64, 165987, 6908
3780, 64, 165751, 6951
3790, 64, 160283, 6986
3800, 64, 167216, 6972
3810, 64, 166348, 6885
3820, 64, 168242, 6926
3830, 64, 167986, 6944
3840, 64, 161060, 6855
3850, 64, 166164, 6945
3860, 64, 164528, 6952
3870, 64, 167617, 6828
3880, 64, 166524, 6822
3890, 64, 168028, 6905
3900, 64, 167990, 6961
3910, 64, 169440, 6776
3920, 64, 160337, 6767
3930, 64, 162584, 6866
3940, 64, 168807, 6890
3950, 64, 161382, 6786
3960, 64, 165996, 6908
3970, 64, 166103, 6872
3980, 64, 166672, 6870
3990, 64, 168231, 6912
4000, 64, 166257, 6806
4010, 64, 167914, 6833
4020, 64, 164914, 6891
4030, 64, 167275, 6811
4040, 64, 166104, 6817
4050, 64, 168714, 6883
4060, 64, 169199, 6811
4070, 64, 162559, 6793
4080, 64, 165685, 6732
4090, 64, 167850, 6848
4100, 64, 167037, 6796
4110, 64, 166297, 6816
4120, 64, 169253, 6807
4130, 64, 167897, 6817
4140, 64, 166969, 6854
4150, 64, 168962, 6784
4160, 64, 171007, 6850
4170, 64, 166511, 6789
4180, 64, 165484, 6857
4190, 64, 165158, 6835
4200, 64, 164727, 6811
4210, 64, 165058, 6809
4220, 64, 167871, 6828
4230, 64, 169261, 6830
4240, 64, 167708, 6771
4250, 64, 171403, 6837
4260, 64, 164521, 6812
4270, 64, 164411, 6794
4280, 64, 165567, 6778
4290, 64, 167608, 6745
4300, 64, 168873, 6774
4310, 64, 168127, 6709
4320, 64, 169843, 6793
4330, 64, 167960, 6764
4340, 64, 169535, 6758
4350, 64, 168070, 6688
4360, 64, 168399, 6798
4370, 64, 167883, 6807
4380, 64, 168252, 6803
4390, 64, 168519, 6754
4400, 64, 167535, 6773
4410, 64, 170429, 6725
4420, 64, 170859, 6806
4430, 64, 168353, 6722
4440, 64, 168141, 6757
4450, 64, 171979, 6731
4460, 64, 168330, 6728
4470, 64, 172283, 6899
4480, 64, 171584, 6762
4490, 64, 169121, 6664
4500, 64, 168376, 6730
4510, 64, 168425, 6634
4520, 64, 168820, 6749
4530, 64, 172419, 6689
4540, 64, 170065, 6749
4550, 64, 169523, 6752
4560, 64, 171823, 6683
4570, 64, 169733, 6695
4580, 64, 168490, 6767
4590, 64, 169886, 6723
4600, 64, 172326, 6892
4610, 64, 167276, 6689
4620, 64, 171262, 6687
4630, 64, 169598, 6867
4640, 64, 166440, 6708
4650, 64, 164266, 6719
4660, 64, 169638, 6648
4670, 64, 172334, 6622
4680, 64, 172280, 6746
4690, 64, 175373, 6665
4700, 64, 172862, 6749
4710, 64, 174485, 6805
4720, 64, 167081, 6650
4730, 64, 171264, 6733
4740, 64, 169396, 6716
4750, 64, 172309, 6684
4760, 64, 171039, 6618
4770, 64, 170224, 6769
4780, 64, 171077, 6741
4790, 64, 169946, 6574
4800, 64, 170597, 6812
4810, 64, 172802, 6637
4820, 64, 170898, 6703
4830, 64, 170997, 6746
4840, 64, 172867, 6611
4850, 64, 171229, 6800
4860, 64, 172371, 6811
4870, 64, 169325, 6637
4880, 64, 170951, 6607
4890, 64, 173078, 6769
4900, 64, 169227, 6683
4910, 64, 173699, 6693
4920, 64, 174017, 6812
4930, 64, 174172, 6676
4940, 64, 174058, 6694
4950, 64, 175161, 6770
4960, 64, 172976, 6691
4970, 64, 173397, 6667
4980, 64, 171369, 6723
4990, 64, 171771, 6607
5000, 64, 176633, 6670
