PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
2520, 64, 2118, 456
2530, 64, 2089, 454
2540, 64, 2054, 440
2550, 64, 2074, 438
2560, 64, 2169, 448
2570, 64, 1981, 440
2580, 64, 2087, 453
2590, 64, 2148, 455
2600, 64, 2231, 455
2610, 64, 2288, 458
2620, 64, 2230, 464
2630, 64, 2177, 463
2640, 64, 2343, 458
2650, 64, 2372, 459
2660, 64, 2224, 470
2670, 64, 2259, 466
2680, 64, 2275, 467
2690, 64, 2326, 467
2700, 64, 2315, 466
2710, 64, 2253, 470
2720, 64, 2215, 474
2730, 64, 2189, 459
2740, 64, 2339, 444
2750, 64, 2275, 457
2760, 64, 2165, 460
2770, 64, 2280, 451
2780, 64, 2226, 460
2790, 64, 2300, 440
2800, 64, 2325, 447
2810, 64, 2251, 453
2820, 64, 2180, 454
2830, 64, 2121, 448
2840, 64, 2251, 445
2850, 64, 2271, 447
2860, 64, 2191, 446
2870, 64, 2149, 453
2880, 64, 2182, 458
2890, 64, 2166, 464
2900, 64, 2214, 455
2910, 64, 2272, 466
2920, 64, 2252, 457
2930, 64, 2191, 463
2940, 64, 2118, 463
2950, 64, 2281, 468
2960, 64, 2352, 456
2970, 64, 2291, 452
2980, 64, 2257, 469
2990, 64, 2268, 461
3000, 64, 2252, 455
3010, 64, 2237, 456
3020, 64, 2309, 455
3030, 64, 2360, 453
3040, 64, 2330, 456
3050, 64, 2202, 462
3060, 64, 2173, 462
3070, 64, 2299, 463
3080, 64, 2411, 463
3090, 64, 2385, 473
3100, 64, 2395, 471
3110, 64, 2423, 486
3120, 64, 2427, 477
3130, 64, 2342, 483
3140, 64, 2424, 465
3150, 64, 2554, 469
3160, 64, 2544, 464
3170, 64, 2504, 479
3180, 64, 2469, 491
3190, 64, 2483, 478
3200, 64, 2494, 470
3210, 64, 2542, 468
3220, 64, 2496, 458
3230, 64, 2504, 464
3240, 64, 2531, 469
3250, 64, 2522, 479
3260, 64, 2404, 455
3270, 64, 2395, 465
3280, 64, 2514, 464
3290, 64, 2532, 459
3300, 64, 2638, 464
3310, 64, 2528, 464
3320, 64, 2502, 488
3330, 64, 2490, 467
3340, 64, 2505, 475
3350, 64, 2625, 456
3360, 64, 2589, 463
3370, 64, 2593, 470
3380, 64, 2680, 492
3390, 64, 2618, 493
3400, 64, 2630, 479
3410, 64, 2523, 469
3420, 64, 2490, 475
