PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
1900,32,137856,9420
1910,32,141276,9503
1920,32,140706,9434
1930,32,144466,9488
1940,32,141630,9367
1950,32,142818,9362
1960,32,141660,9368
1970,32,142603,9325
1980,32,140014,9409
1990,32,145548,9304
2000,32,143767,9340
2010,32,143261,9265
2020,32,145773,9257
2030,32,141444,9192
2040,32,147350,9312
2050,32,147240,9267
2060,32,146706,9328
2070,32,143059,9234
2080,32,144947,9229
2090,32,147294,9309
2100,32,146087,9280
2110,32,149015,9190
2120,32,148000,9153
2130,32,149211,9144
2140,32,149700,9183
2150,32,148527,9219
2160,32,148838,9093
2170,32,150264,9143
2180,32,150145,9180
2190,32,153483,9077
2200,32,151545,9139
2210,32,154903,9183
2220,32,154044,9109
2230,32,153695,9013
2240,32,154840,8988
2250,32,154144,9153
2260,32,156045,9112
2270,32,154560,9114
2280,32,157369,9067
2290,32,150450,9058
2300,32,157449,9195
2310,32,159487,9023
2320,32,156652,9142
2330,32,158656,9005
2340,32,160498,9042
2350,32,157027,9011
2360,32,159442,8924
2370,32,154883,9009
2380,32,156490,8865
2390,32,154568,8982
2400,32,158421,9055
2410,32,160942,9030
2420,32,154579,9023
2430,32,164308,9033
2440,32,158849,8965
2450,32,158703,8901
2460,32,164853,8933
2470,32,160065,8943
2480,32,158780,8947
2490,32,168925,8848
2500,32,167919,9107
2510,32,165146,8946
2520,32,167959,8963
2530,32,166094,8959
2540,32,160278,9066
2550,32,163750,8960
2560,32,164746,8887
2570,32,168479,8843
2580,32,157868,8785
2590,32,163894,8908
2600,32,166744,8823
2610,32,165082,8768
2620,32,165127,8828
2630,32,165633,8799
2640,32,163970,8746
2650,32,169940,8939
2660,32,172777,8702
2670,32,168983,8908
2680,32,168127,8872
2690,32,171525,8837
2700,32,166570,8662
2710,32,169089,8817
2720,32,167777,8923
2730,32,167900,8953
2740,32,169354,8869
2750,32,167079,8685
2760,32,164508,8949
2770,32,173541,8807
2780,32,171644,8684
2790,32,169109,8847
2800,32,172312,8732
2810,32,173682,8984
2820,32,172307,8774
2830,32,171126,8730
2840,32,175476,8703
2850,32,174322,8682
2860,32,172029,8801
2870,32,182096,8842
2880,32,175322,8849
2890,32,179352,8680
2900,32,174298,8663
2910,32,177579,8892
2920,32,173555,8720
2930,32,173469,8726
2940,32,177838,8768
2950,32,176502,8673
2960,32,178960,8781
2970,32,178004,8650
2980,32,182129,8590
2990,32,176853,8694
3000,32,183135,8743
3010,32,177431,8949
3020,32,178717,8679
3030,32,182562,8964
3040,32,184208,8625
3050,32,187633,8628
3060,32,169775,8865
3070,32,172103,8731
3080,32,179471,8581
3090,32,181087,8917
3100,32,180808,8586
3110,32,187194,8628
3120,32,181446,8849
3130,32,185431,8670
3140,32,184768,8784
3150,32,187814,8570
3160,32,184169,8648
3170,32,182314,8744
3180,32,185559,8611
3190,32,182098,8914
3200,32,188608,8650
3210,32,183467,8618
3220,32,187071,8867
3230,32,188064,8560
3240,32,191346,9064
3250,32,190995,8512
3260,32,190102,8575
3270,32,173698,8670
3280,32,186318,8474
3290,32,189093,8801
3300,32,192642,8726
3310,32,190945,8776
3320,32,191535,8554
3330,32,184788,8714
3340,32,188770,8813
3350,32,187855,8750
3360,32,195976,8633
3370,32,192695,8507
3380,32,190825,8756
3390,32,192996,8668
3400,32,195318,8904
3410,32,194873,8557
3420,32,195696,8787
3430,32,190773,8647
3440,32,195977,8932
3450,32,188632,8798
3460,32,199139,8845
3470,32,192002,8663
3480,32,200321,8812
3490,32,195329,8599
3500,32,197768,8736
3510,32,197213,8638
3520,32,196749,8934
3530,32,196390,8567
3540,32,209457,8930
3550,32,193831,8569
3560,32,199487,8791
3570,32,201452,8705
3580,32,199586,8918
3590,32,193896,8591
3600,32,202154,8721
3610,32,193222,8756
3620,32,200429,8693
3630,32,206768,8488
3640,32,209469,8641
3650,32,213689,8592
3660,32,195956,8802
3670,32,197046,8693
3680,32,201280,8683
3690,32,202471,8745
3700,32,213078,8622
3710,32,198042,8690
3720,32,203256,8659
3730,32,208747,8627
3740,32,193705,8519
3750,32,212318,9019
3760,32,201540,8499
3770,32,204576,8614
3780,32,211751,8971
3790,32,199302,8589
3800,32,217541,8657
3810,32,203027,8703
3820,32,205809,8456
3830,32,205008,8590
3840,32,202957,8791
3850,32,214038,8845
3860,32,210420,8871
3870,32,203955,8708
3880,32,204879,8406
3890,32,212740,8851
3900,32,207693,8531
3910,32,208413,8680
3920,32,204049,8981
3930,32,204069,8859
3940,32,211130,8622
3950,32,210327,8646
3960,32,203332,8306
3970,32,213013,8817
3980,32,212106,8854
3990,32,209022,8647
4000,32,210347,8753
4010,32,202353,8522
4020,32,213258,8649
4030,32,213204,8696
4040,32,211061,8733
4050,32,217437,8901
4060,32,206859,8545
4070,32,210034,8761
4080,32,213408,8691
4090,32,213319,8692
4100,32,216147,8537
4110,32,215629,8931
4120,32,213191,8555
4130,32,218948,8993
4140,32,213932,8626
4150,32,220943,8820
4160,32,214963,8745
4170,32,208268,8896
4180,32,216695,8619
4190,32,213752,8751
4200,32,218122,8606
4210,32,215846,8585
4220,32,222273,8745
4230,32,218820,8447
4240,32,214344,8657
4250,32,216446,8854
4260,32,219590,8632
4270,32,227317,8927
4280,32,221526,8834
4290,32,215072,9083
4300,32,214231,8507
4310,32,218644,8792
4320,32,218312,8251
4330,32,217569,9014
4340,32,225295,8715
4350,32,221318,8675
4360,32,224369,8688
4370,32,214768,8949
4380,32,222120,8738
4390,32,223308,8704
4400,32,228786,8867
4410,32,222320,8758
4420,32,217788,8572
4430,32,227398,9037
4440,32,229996,8962
4450,32,224697,8870
4460,32,226156,8855
4470,32,232908,8936
4480,32,230486,8301
4490,32,231167,8489
4500,32,228884,9024
4510,32,236571,8528
4520,32,213753,8687
4530,32,246872,8991
4540,32,229103,8381
4550,32,232717,8828
4560,32,244012,8793
4570,32,204350,8602
4580,32,213004,8960
4590,32,198843,8535
4600,32,212232,9087
4610,32,229222,9262
4620,32,242471,8902
4630,32,228500,8651
4640,32,216361,9033
4650,32,234835,9031
4660,32,229164,8790
4670,32,233395,8948
4680,32,233544,8799
4690,32,227233,8739
4700,32,227312,8538
4710,32,231942,8702
4720,32,234767,9049
4730,32,236588,8765
4740,32,227354,9225
4750,32,232532,9018
4760,32,237061,8651
4770,32,240210,8962
4780,32,229723,9191
4790,32,235721,8623
4800,32,240583,8572
4810,32,242253,9005
4820,32,233349,9329
4830,32,228784,8962
4840,32,239311,8846
4850,32,241322,8664
4860,32,241286,9304
4870,32,232376,9132
4880,32,247056,8984
4890,32,239475,8941
4900,32,226866,8939
4910,32,231262,8821
4920,32,246248,8886
4930,32,238019,8872
4940,32,235522,9119
4950,32,235043,8741
4960,32,239153,8970
4970,32,238853,9075
4980,32,248588,8739
4990,32,234806,8941
5000,32,254369,9026
