PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
10, 16, 273439, 27829
20, 16, 225423, 24114
30, 16, 182775, 18159
40, 16, 166320, 23076
50, 16, 167747, 28925
60, 16, 166666, 30262
70, 16, 162797, 29264
80, 16, 152433, 27399
90, 16, 153477, 26546
100, 16, 154738, 25708
110, 16, 157033, 25036
120, 16, 158471, 24070
130, 16, 161000, 23269
140, 16, 162499, 22405
150, 16, 162910, 21729
160, 16, 160028, 20512
170, 16, 161472, 20236
180, 16, 163230, 19888
190, 16, 165974, 19530
200, 16, 166754, 18913
210, 16, 168014, 18451
220, 16, 169966, 18314
230, 16, 169167, 17880
240, 16, 168833, 17289
250, 16, 168784, 17025
260, 16, 170440, 16852
270, 16, 173312, 16698
280, 16, 173357, 16236
290, 16, 175094, 16129
300, 16, 175411, 15855
310, 16, 176649, 15692
320, 16, 176449, 15281
330, 16, 177281, 15271
340, 16, 178896, 14999
350, 16, 180021, 14857
360, 16, 181721, 14795
370, 16, 182787, 14779
380, 16, 184988, 14587
390, 16, 183991, 14288
400, 16, 185084, 14025
410, 16, 186600, 14020
420, 16, 187369, 13845
430, 16, 189375, 13771
440, 16, 189609, 13640
450, 16, 190786, 13701
460, 16, 191055, 13481
470, 16, 190306, 13305
480, 16, 194237, 13145
490, 16, 195321, 13129
500, 16, 194647, 13102
510, 16, 196810, 13134
520, 16, 197169, 13029
530, 16, 199862, 12897
540, 16, 202587, 12928
550, 16, 200432, 12711
560, 16, 203841, 12629
570, 16, 204146, 12626
580, 16, 204349, 12530
590, 16, 205635, 12468
600, 16, 207874, 12360
610, 16, 209110, 12528
620, 16, 208828, 12301
630, 16, 209530, 12181
640, 16, 212441, 12179
650, 16, 211649, 12124
660, 16, 213355, 12101
670, 16, 213208, 11998
680, 16, 215994, 11951
690, 16, 214379, 11957
700, 16, 216244, 11915
710, 16, 216910, 11797
720, 16, 222138, 11822
730, 16, 221093, 11882
740, 16, 222451, 11982
750, 16, 221929, 11810
760, 16, 226318, 11794
770, 16, 224411, 11651
780, 16, 222939, 11637
790, 16, 227154, 11526
800, 16, 227871, 11434
810, 16, 233194, 11846
820, 16, 229827, 11591
830, 16, 230299, 11553
840, 16, 235871, 11612
850, 16, 232122, 11519
860, 16, 230806, 11351
870, 16, 235653, 11454
880, 16, 235558, 11354
890, 16, 237363, 11358
900, 16, 238313, 11461
910, 16, 241256, 11521
920, 16, 238297, 11379
930, 16, 239503, 11445
940, 16, 238168, 11315
950, 16, 244649, 11417
960, 16, 244138, 11136
970, 16, 243041, 11130
980, 16, 245683, 11512
990, 16, 246041, 11382
1000, 16, 244879, 11374
1010, 16, 250054, 11474
1020, 16, 249559, 11212
1030, 16, 252506, 11478
1040, 16, 252872, 11355
1050, 16, 258353, 11384
1060, 16, 254339, 11444
1070, 16, 257203, 11415
1080, 16, 261783, 11425
1090, 16, 257991, 11516
1100, 16, 263781, 11516
1110, 16, 265363, 11535
1120, 16, 262426, 11417
1130, 16, 260884, 11467
1140, 16, 270320, 11375
1150, 16, 263449, 11758
1160, 16, 269096, 11689
1170, 16, 267202, 11496
1180, 16, 267454, 11420
1190, 16, 268324, 11378
1200, 16, 274212, 11557
1210, 16, 267990, 11395
1220, 16, 270616, 11377
1230, 16, 278367, 11680
1240, 16, 273640, 11579
1250, 16, 281445, 11623
1260, 16, 278960, 11600
1270, 16, 280020, 11330
1280, 16, 280449, 11590
1290, 16, 281028, 11724
1300, 16, 281398, 11327
1310, 16, 282287, 11821
1320, 16, 283101, 11705
1330, 16, 287431, 11720
1340, 16, 288400, 11574
1350, 16, 289262, 11666
1360, 16, 288623, 11657
1370, 16, 286519, 11668
1380, 16, 284069, 11584
1390, 16, 289243, 12230
1400, 16, 295182, 12130
1410, 16, 290386, 11980
1420, 16, 298784, 11681
1430, 16, 287614, 11583
1440, 16, 305988, 11710
1450, 16, 301363, 11649
1460, 16, 301028, 11707
1470, 16, 305170, 11807
1480, 16, 301243, 11906
1490, 16, 303814, 11569
1500, 16, 302884, 11728
1510, 16, 302610, 11744
1520, 16, 307276, 11868
1530, 16, 307898, 12014
1540, 16, 309056, 12186
1550, 16, 308231, 11810
1560, 16, 314302, 11999
1570, 16, 311849, 11992
1580, 16, 310078, 11834
1590, 16, 317691, 12054
1600, 16, 321628, 12127
1610, 16, 316639, 12049
1620, 16, 321274, 12546
1630, 16, 321897, 11990
1640, 16, 324037, 12564
1650, 16, 324696, 12135
1660, 16, 321645, 12124
1670, 16, 326946, 12077
1680, 16, 327954, 12585
1690, 16, 327250, 12425
1700, 16, 326113, 11943
1710, 16, 326649, 12358
1720, 16, 327719, 12215
1730, 16, 334046, 12516
1740, 16, 334943, 12296
1750, 16, 338641, 12577
1760, 16, 336086, 11998
1770, 16, 342791, 11999
1780, 16, 336240, 12021
1790, 16, 337756, 12451
1800, 16, 338143, 11947
1810, 16, 345588, 12916
1820, 16, 347337, 12585
1830, 16, 340553, 12162
1840, 16, 347824, 12301
1850, 16, 344795, 12449
1860, 16, 338458, 12454
1870, 16, 345822, 12554
1880, 16, 348029, 12946
1890, 16, 350172, 13142
1900, 16, 351759, 12378
1910, 16, 351453, 12631
1920, 16, 349010, 12653
1930, 16, 355608, 12899
1940, 16, 359477, 13017
1950, 16, 353628, 12830
1960, 16, 359718, 12901
1970, 16, 359088, 12735
1980, 16, 361608, 12885
1990, 16, 352317, 12875
2000, 16, 358011, 12598
2010, 16, 359892, 12965
2020, 16, 363888, 12834
2030, 16, 358449, 12529
2040, 16, 366536, 12818
2050, 16, 367262, 12702
2060, 16, 368478, 12750
2070, 16, 367100, 12925
2080, 16, 372895, 12707
2090, 16, 373980, 13598
2100, 16, 369235, 13611
2110, 16, 375878, 13401
2120, 16, 368805, 13078
2130, 16, 371079, 13244
2140, 16, 380142, 13321
2150, 16, 374093, 13285
2160, 16, 380253, 13439
2170, 16, 377732, 13240
2180, 16, 379796, 13619
2190, 16, 378437, 13153
2200, 16, 384914, 13810
2210, 16, 386813, 13526
2220, 16, 389179, 13650
2230, 16, 385615, 13529
2240, 16, 382921, 13440
2250, 16, 384755, 13730
2260, 16, 385785, 14121
2270, 16, 391552, 13350
2280, 16, 395421, 14226
2290, 16, 386604, 13378
2300, 16, 393826, 14564
2310, 16, 393867, 13907
2320, 16, 393013, 14225
2330, 16, 393831, 13613
2340, 16, 396193, 14275
2350, 16, 393238, 13955
2360, 16, 399095, 13865
2370, 16, 393167, 13009
2380, 16, 399747, 13426
2390, 16, 396046, 13576
2400, 16, 395902, 14293
2410, 16, 395437, 14352
2420, 16, 397275, 13357
2430, 16, 406368, 14743
2440, 16, 399199, 13872
2450, 16, 405704, 13709
2460, 16, 403200, 14943
2470, 16, 402487, 13951
2480, 16, 400800, 14036
2490, 16, 405459, 14454
2500, 16, 413185, 14972
2510, 16, 411082, 15018
2520, 16, 418950, 15478
2530, 16, 418807, 15683
2540, 16, 412763, 14084
2550, 16, 404712, 14194
2560, 16, 405883, 13863
2570, 16, 413279, 14964
2580, 16, 408659, 14815
2590, 16, 419164, 15080
2600, 16, 412955, 14417
2610, 16, 413268, 14984
2620, 16, 413855, 14946
2630, 16, 417667, 14114
2640, 16, 416155, 14296
2650, 16, 420373, 14960
2660, 16, 426922, 14807
2670, 16, 423759, 14600
2680, 16, 416434, 14446
2690, 16, 426305, 15318
2700, 16, 422253, 14432
2710, 16, 420434, 15454
2720, 16, 421392, 14814
2730, 16, 424953, 14605
2740, 16, 422149, 14377
2750, 16, 425185, 15022
2760, 16, 419389, 15472
2770, 16, 427769, 14404
2780, 16, 430005, 15991
