PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
1560, 32, 3960, 746
1570, 32, 4020, 750
1580, 32, 4138, 758
1590, 32, 3971, 763
1600, 32, 3866, 749
1610, 32, 3991, 742
1620, 32, 4232, 737
1630, 32, 4181, 750
1640, 32, 4113, 752
1650, 32, 4160, 750
1660, 32, 4322, 771
1670, 32, 4168, 762
1680, 32, 4015, 747
1690, 32, 4264, 759
1700, 32, 4157, 760
1710, 32, 4404, 771
1720, 32, 4319, 775
1730, 32, 4322, 768
1740, 32, 4399, 779
1750, 32, 4774, 810
1760, 32, 4509, 807
1770, 32, 4357, 758
1780, 32, 4519, 778
1790, 32, 4503, 789
1800, 32, 4165, 772
1810, 32, 4088, 769
1820, 32, 4663, 886
1830, 32, 4859, 915
1840, 32, 4561, 902
1850, 32, 4575, 918
1860, 32, 4632, 901
1870, 32, 4707, 929
1880, 32, 4893, 920
1890, 32, 4835, 926
1900, 32, 4602, 932
1910, 32, 4647, 925
1920, 32, 4971, 941
1930, 32, 4989, 924
1940, 32, 5158, 942
1950, 32, 4894, 941
1960, 32, 4892, 942
1970, 32, 5051, 945
1980, 32, 5090, 950
1990, 32, 5365, 961
2000, 32, 5155, 976
2010, 32, 5310, 1029
2020, 32, 5336, 1004
2030, 32, 5222, 1024
2040, 32, 5327, 1011
2050, 32, 5124, 1031
2060, 32, 5377, 980
2070, 32, 5116, 987
2080, 32, 5379, 1000
2090, 32, 5346, 1003
2100, 32, 5625, 1003
2110, 32, 5648, 1035
2120, 32, 5786, 1044
2130, 32, 5612, 1035
2140, 32, 5482, 1040
2150, 32, 5579, 1034
2160, 32, 5587, 1023
2170, 32, 5817, 1038
2180, 32, 5730, 1022
2190, 32, 5834, 1033
2200, 32, 5973, 1034
2210, 32, 5552, 1040
2220, 32, 5485, 1028
2230, 32, 5758, 981
2240, 32, 5977, 967
2250, 32, 5166, 769
2260, 32, 4990, 742
2270, 32, 5127, 756
2280, 32, 4578, 734
2290, 32, 4810, 762
2300, 32, 5199, 779
2310, 32, 4748, 748
2320, 32, 4645, 784
2330, 32, 4835, 811
2340, 32, 4970, 825
2350, 32, 4990, 826
2360, 32, 4707, 841
2370, 32, 4899, 823
2380, 32, 4979, 796
2390, 32, 4833, 796
2400, 32, 4934, 813
2410, 32, 5088, 804
2420, 32, 5034, 803
2430, 32, 4877, 794
2440, 32, 4839, 839
2450, 32, 5051, 840
2460, 32, 4972, 854
2470, 32, 5145, 858
2480, 32, 5040, 862
2490, 32, 5007, 859
2500, 32, 5068, 860
2510, 32, 4759, 864
2520, 32, 5006, 880
2530, 32, 5318, 882
2540, 32, 4930, 880
2550, 32, 4774, 885
2560, 32, 4940, 885
2570, 32, 4973, 873
2580, 32, 5253, 880
2590, 32, 4981, 845
2600, 32, 5426, 875
2610, 32, 5385, 857
2620, 32, 5597, 872
2630, 32, 5239, 866
2640, 32, 4885, 865
2650, 32, 5369, 883
2660, 32, 5261, 867
2670, 32, 5201, 873
2680, 32, 5225, 888
2690, 32, 5292, 896
2700, 32, 5439, 897
2710, 32, 5550, 897
2720, 32, 5907, 902
2730, 32, 5179, 913
2740, 32, 5489, 901
2750, 32, 5475, 907
2760, 32, 5238, 903
2770, 32, 5563, 925
2780, 32, 5027, 811
2790, 32, 5178, 791
2800, 32, 5340, 810
2810, 32, 5996, 815
2820, 32, 5670, 792
2830, 32, 5273, 802
2840, 32, 5503, 751
2850, 32, 5477, 756
2860, 32, 5442, 741
2870, 32, 5378, 760
2880, 32, 5223, 765
2890, 32, 5140, 762
2900, 32, 5379, 763
2910, 32, 5592, 775
2920, 32, 5516, 765
2930, 32, 6036, 776
2940, 32, 5430, 749
2950, 32, 5487, 776
2960, 32, 5499, 762
2970, 32, 5956, 769
2980, 32, 6426, 860
2990, 32, 5210, 763
3000, 32, 5088, 764
3010, 32, 5318, 768
3020, 32, 5338, 764
3030, 32, 5539, 787
3040, 32, 5583, 768
3050, 32, 5600, 766
3060, 32, 5377, 762
3070, 32, 5682, 840
3080, 32, 5784, 796
3090, 32, 5817, 782
3100, 32, 5712, 785
3110, 32, 5709, 786
3120, 32, 5724, 778
3130, 32, 5726, 789
3140, 32, 5458, 800
3150, 32, 5735, 828
3160, 32, 6039, 822
3170, 32, 6101, 828
3180, 32, 5783, 819
3190, 32, 5912, 842
3200, 32, 6100, 919
3210, 32, 5886, 823
3220, 32, 5949, 811
3230, 32, 6246, 814
3240, 32, 6651, 838
3250, 32, 6279, 827
3260, 32, 6654, 827
3270, 32, 5806, 836
3280, 32, 5969, 849
3290, 32, 6110, 827
3300, 32, 6417, 835
3310, 32, 6077, 825
3320, 32, 6442, 830
3330, 32, 6081, 827
3340, 32, 6468, 932
3350, 32, 6242, 835
3360, 32, 6254, 830
3370, 32, 6339, 837
3380, 32, 6937, 855
3390, 32, 6499, 835
3400, 32, 6352, 834
3410, 32, 6245, 836
3420, 32, 6144, 868
3430, 32, 5991, 876
3440, 32, 6568, 898
3450, 32, 6259, 875
3460, 32, 6341, 843
3470, 32, 6143, 853
3480, 32, 6070, 886
3490, 32, 6538, 887
3500, 32, 6834, 1051
3510, 32, 6725, 883
3520, 32, 6603, 855
3530, 32, 6649, 839
3540, 32, 6826, 828
3550, 32, 6451, 837
3560, 32, 6505, 827
3570, 32, 6370, 826
3580, 32, 6636, 851
3590, 32, 6779, 855
3600, 32, 6519, 860
3610, 32, 6689, 889
3620, 32, 6362, 840
3630, 32, 6585, 831
3640, 32, 7185, 1117
3650, 32, 6246, 873
3660, 32, 6770, 1143
3670, 32, 7450, 1338
3680, 32, 7210, 1152
3690, 32, 7432, 1163
3700, 32, 7620, 1169
3710, 32, 7457, 1179
3720, 32, 7480, 1153
3730, 32, 7471, 1157
3740, 32, 7557, 1150
3750, 32, 7819, 1173
3760, 32, 7567, 1181
3770, 32, 7582, 1193
3780, 32, 7972, 1210
3790, 32, 7893, 1213
3800, 32, 8165, 1186
3810, 32, 7679, 1174
3820, 32, 7567, 1259
3830, 32, 6907, 1188
3840, 32, 7399, 1191
3850, 32, 7121, 1193
3860, 32, 7803, 1212
3870, 32, 7696, 1190
3880, 32, 7994, 1212
3890, 32, 7431, 1217
3900, 32, 7914, 1227
3910, 32, 7871, 1227
3920, 32, 7976, 1231
3930, 32, 7506, 1203
3940, 32, 7700, 1230
3950, 32, 7406, 1249
3960, 32, 7700, 1281
3970, 32, 7940, 1282
3980, 32, 8434, 1260
3990, 32, 8528, 1289
4000, 32, 8113, 1256
4010, 32, 8482, 1272
4020, 32, 8041, 1254
4030, 32, 7589, 1254
4040, 32, 7689, 1241
4050, 32, 8456, 1262
4060, 32, 8374, 1445
4070, 32, 7842, 1264
4080, 32, 8500, 1289
4090, 32, 8385, 1282
4100, 32, 8099, 1292
4110, 32, 8649, 1270
4120, 32, 8338, 1259
4130, 32, 8159, 1273
4140, 32, 8044, 1269
4150, 32, 8102, 1276
4160, 32, 8318, 1249
4170, 32, 8068, 1261
4180, 32, 8265, 1292
4190, 32, 9053, 1294
4200, 32, 8931, 1302
4210, 32, 8899, 1307
4220, 32, 9128, 1326
4230, 32, 9223, 1322
4240, 32, 9451, 1326
4250, 32, 8556, 1317
4260, 32, 8433, 1314
4270, 32, 8219, 1307
4280, 32, 8349, 1480
4290, 32, 8340, 1351
4300, 32, 8076, 1361
4310, 32, 8528, 1346
4320, 32, 8290, 1330
4330, 32, 8244, 1310
4340, 32, 8985, 1329
4350, 32, 8359, 1310
4360, 32, 8258, 1315
4370, 32, 8010, 1301
4380, 32, 8370, 1326
4390, 32, 8457, 1303
4400, 32, 8565, 1317
4410, 32, 8750, 1292
4420, 32, 8384, 1303
4430, 32, 8067, 1301
4440, 32, 8418, 1327
4450, 32, 8514, 1313
4460, 32, 8743, 1264
4470, 32, 9155, 1272
4480, 32, 9395, 1236
4490, 32, 7637, 835
4500, 32, 7417, 854
4510, 32, 6354, 777
4520, 32, 6559, 774
4530, 32, 6510, 783
4540, 32, 7247, 983
4550, 32, 6582, 808
4560, 32, 6646, 827
4570, 32, 6962, 815
4580, 32, 7012, 782
4590, 32, 6688, 789
4600, 32, 6299, 779
4610, 32, 6440, 793
4620, 32, 6073, 782
4630, 32, 6556, 803
4640, 32, 6090, 831
4650, 32, 6273, 852
4660, 32, 6446, 809
4670, 32, 7208, 827
4680, 32, 6149, 803
4690, 32, 6062, 803
4700, 32, 6210, 829
4710, 32, 6291, 844
4720, 32, 6303, 837
4730, 32, 6621, 834
4740, 32, 6686, 849
4750, 32, 7296, 851
4760, 32, 7340, 837
4770, 32, 6605, 821
4780, 32, 6539, 829
4790, 32, 7251, 860
4800, 32, 6357, 854
4810, 32, 6486, 829
4820, 32, 6611, 838
4830, 32, 7131, 896
4840, 32, 7021, 869
4850, 32, 7283, 879
4860, 32, 6936, 882
4870, 32, 6622, 902
4880, 32, 6860, 854
4890, 32, 6915, 859
4900, 32, 6508, 861
4910, 32, 6634, 862
4920, 32, 7015, 859
4930, 32, 6375, 845
4940, 32, 7008, 889
4950, 32, 7371, 909
4960, 32, 7003, 888
4970, 32, 7072, 877
4980, 32, 7156, 872
4990, 32, 7638, 872
5000, 32, 7274, 845
