PERIOD, FRAMES, PAGE FAULTS, DISK WRITES
10,16,326203,52419
20,16,259510,41123
30,16,224973,34777
40,16,208019,31122
50,16,193949,28477
60,16,180113,26445
70,16,168807,24832
80,16,177766,24576
90,16,178191,24108
100,16,190390,24016
110,16,158524,22023
120,16,166704,21957
130,16,167948,21537
140,16,166044,21026
150,16,166898,20865
160,16,172447,20834
170,16,180327,20515
180,16,185656,20562
190,16,189122,20328
200,16,192121,20278
210,16,196238,19975
220,16,198446,19952
230,16,200668,19547
240,16,203223,19555
250,16,206825,19322
260,16,212144,19303
270,16,212773,19205
280,16,213168,18864
290,16,217335,18923
300,16,219940,18804
310,16,221085,18615
320,16,223556,18590
330,16,225160,18272
340,16,226408,18224
350,16,228618,18142
360,16,229734,18153
370,16,231074,17821
380,16,233903,17767
390,16,235840,17811
400,16,234319,17680
410,16,237343,17468
420,16,237039,17378
430,16,236309,17323
440,16,240186,17303
450,16,240338,17164
460,16,241722,16992
470,16,241275,17047
480,16,242895,16947
490,16,244805,16702
500,16,245743,16670
510,16,247148,16541
520,16,248063,16629
530,16,246186,16508
540,16,247917,16474
550,16,251012,16301
560,16,248616,16248
570,16,252482,16100
580,16,250651,16150
590,16,252828,16126
600,16,254640,16074
610,16,254297,16056
620,16,255389,15943
630,16,253980,15934
640,16,257243,15891
650,16,257532,15924
660,16,256576,15739
670,16,260117,15758
680,16,258019,15589
690,16,260438,15645
700,16,258446,15635
710,16,261619,15586
720,16,257629,15467
730,16,261898,15332
740,16,261847,15309
750,16,261524,15300
760,16,261896,15255
770,16,263731,15423
780,16,264014,15330
790,16,265389,15301
800,16,265894,15316
810,16,266701,15353
820,16,265319,15160
830,16,266428,15100
840,16,264505,15064
850,16,265600,14891
860,16,266942,15021
870,16,268709,15012
880,16,266808,14927
890,16,270514,15223
900,16,270001,15175
910,16,271045,14994
920,16,270268,14900
930,16,271499,14880
940,16,271033,15110
950,16,272518,14930
960,16,272446,15148
970,16,271699,14815
980,16,272836,14890
990,16,272015,14866
1000,16,274298,14897
1010,16,275898,14877
1020,16,274736,14854
1030,16,276777,15041
1040,16,275648,14968
1050,16,276722,14944
1060,16,273666,14897
1070,16,275225,14850
1080,16,275307,14992
1090,16,276483,14937
1100,16,278857,14970
1110,16,278233,14959
1120,16,276854,14805
1130,16,278780,14783
1140,16,277941,14825
1150,16,278785,14872
1160,16,280574,14960
1170,16,283415,14991
1180,16,280110,14818
1190,16,281028,14905
1200,16,280332,14730
1210,16,282111,15106
1220,16,281187,14989
1230,16,281857,14666
1240,16,283678,14839
1250,16,284546,14988
1260,16,280360,14731
1270,16,284014,14676
1280,16,283769,15050
1290,16,284082,15084
1300,16,285458,15081
1310,16,282665,14705
1320,16,286380,15299
1330,16,284808,15022
1340,16,287628,15180
1350,16,286634,14907
1360,16,288028,15293
1370,16,287678,14919
1380,16,288552,15336
1390,16,287184,14903
1400,16,287868,15167
1410,16,289968,15684
1420,16,287624,14828
1430,16,290848,15591
1440,16,288656,15312
1450,16,288774,15055
1460,16,291094,15252
1470,16,290331,15106
1480,16,291782,15554
1490,16,290451,15600
1500,16,291946,15386
1510,16,293768,15560
1520,16,290207,15498
1530,16,296236,16014
1540,16,293995,15867
1550,16,293134,15322
1560,16,294768,15678
1570,16,296753,15720
1580,16,296597,15766
1590,16,295797,15951
1600,16,297349,15965
1610,16,298863,16249
1620,16,297105,15748
1630,16,298995,16100
1640,16,296613,15738
1650,16,301000,16535
1660,16,298222,15610
1670,16,300125,16448
1680,16,298567,16201
1690,16,296155,15759
1700,16,300602,16599
1710,16,299412,16015
1720,16,299440,16064
1730,16,302734,16771
1740,16,301571,16638
1750,16,300672,16030
1760,16,302430,16705
1770,16,302272,16215
1780,16,304126,16986
1790,16,303371,16711
1800,16,302774,16020
1810,16,304485,16884
1820,16,303198,16458
1830,16,306085,16702
1840,16,307330,16852
1850,16,306143,16898
1860,16,306528,16609
1870,16,306059,16693
1880,16,304517,16721
1890,16,305816,16709
1900,16,306194,16667
1910,16,307407,17030
1920,16,307679,17309
1930,16,306431,16901
1940,16,308688,16692
1950,16,309133,17325
1960,16,309607,16826
1970,16,312215,17637
1980,16,305958,16895
1990,16,309646,17201
2000,16,311219,17279
2010,16,312207,17395
2020,16,313718,17853
2030,16,311836,16715
2040,16,313550,17481
2050,16,314138,17999
2060,16,314993,18050
2070,16,315315,17620
2080,16,311473,16844
2090,16,315966,17909
2100,16,312748,17742
2110,16,316059,17419
2120,16,312760,17490
2130,16,315786,17549
2140,16,312334,17204
2150,16,314566,17341
2160,16,312813,17134
2170,16,316965,17791
2180,16,316138,17590
2190,16,314365,16904
2200,16,320273,18303
2210,16,318630,17752
2220,16,318253,18527
2230,16,320940,18157
2240,16,320478,18657
2250,16,317557,18046
2260,16,319511,18261
2270,16,318694,17743
2280,16,319075,18237
2290,16,320853,18144
2300,16,318742,18152
2310,16,319768,18160
2320,16,319505,17937
2330,16,322315,18652
2340,16,321926,18279
2350,16,320349,18246
2360,16,320463,17979
2370,16,322880,18435
2380,16,324269,19320
2390,16,323714,18821
2400,16,325783,19223
2410,16,323515,18747
2420,16,325078,19049
2430,16,322715,18215
2440,16,326031,19166
2450,16,323804,18653
2460,16,326534,18900
2470,16,326953,19436
2480,16,328556,19848
2490,16,325740,19146
2500,16,328533,18972
2510,16,329786,19702
2520,16,325624,19217
2530,16,324800,18720
2540,16,328823,18873
2550,16,329602,19959
2560,16,325230,18397
2570,16,329389,19901
2580,16,327379,18787
2590,16,331897,20107
2600,16,330299,19408
2610,16,324067,18456
2620,16,326830,19205
2630,16,329851,19402
2640,16,331434,20195
2650,16,331721,20033
2660,16,330252,19924
2670,16,336003,20776
2680,16,334896,20560
2690,16,334461,19879
2700,16,330687,19234
2710,16,332105,19332
2720,16,328060,18855
2730,16,327650,18808
2740,16,332428,20013
2750,16,333191,20210
2760,16,334613,20021
2770,16,334974,20570
2780,16,333011,19902
2790,16,330647,19108
2800,16,332100,19433
2810,16,329658,18999
2820,16,335594,20090
2830,16,335239,19788
2840,16,336815,20196
2850,16,337919,20863
2860,16,341355,21379
2870,16,336005,19953
2880,16,336050,20425
2890,16,337101,20579
2900,16,333200,19951
2910,16,338059,20993
2920,16,336743,20409
2930,16,334909,20286
2940,16,340367,21155
2950,16,340660,21129
2960,16,340220,21454
2970,16,338320,21208
2980,16,341525,22408
2990,16,336520,19727
3000,16,336340,20467
3010,16,337120,20288
3020,16,344957,21908
3030,16,341648,20351
3040,16,340262,21291
3050,16,341689,21134
3060,16,339356,20851
3070,16,345127,21589
3080,16,342601,21841
3090,16,344241,21481
3100,16,343583,21405
3110,16,341740,20923
3120,16,339060,20413
3130,16,342726,21007
3140,16,344997,21645
3150,16,340376,20662
3160,16,343876,21332
3170,16,346837,22571
3180,16,339563,20869
3190,16,345014,21762
3200,16,343282,21543
3210,16,342799,21648
3220,16,343077,21522
3230,16,345292,21722
3240,16,348430,22382
3250,16,344799,21700
3260,16,344890,21573
3270,16,345061,21325
3280,16,346867,22072
3290,16,348534,22716
3300,16,346497,21979
3310,16,348048,21980
3320,16,344895,21301
3330,16,353491,23565
3340,16,350840,22952
3350,16,351906,22819
3360,16,347888,22247
3370,16,346252,22243
3380,16,342566,21178
3390,16,349049,22283
3400,16,353796,24146
3410,16,351087,23219
3420,16,346129,21630
3430,16,354640,23525
3440,16,344776,21745
3450,16,350549,22753
3460,16,348752,22155
3470,16,351131,22955
3480,16,347491,21755
3490,16,349875,22251
3500,16,346694,21570
3510,16,349730,22503
3520,16,355077,23021
3530,16,348192,22018
3540,16,350677,22144
3550,16,349125,21911
3560,16,349552,22469
3570,16,351799,22220
3580,16,350646,22823
3590,16,354286,22841
3600,16,349387,21859
3610,16,352483,22762
3620,16,354187,23583
3630,16,353440,22735
3640,16,352841,23358
3650,16,359998,23699
3660,16,352022,22384
3670,16,358108,24052
3680,16,356736,23464
3690,16,354027,22697
3700,16,354712,23780
3710,16,352719,22234
3720,16,355876,23347
3730,16,353699,22777
3740,16,352641,22849
3750,16,356655,23367
3760,16,353503,23321
3770,16,354129,22367
3780,16,351838,22911
3790,16,354595,23287
3800,16,353282,23286
3810,16,359878,24334
3820,16,358544,24180
3830,16,361179,24668
3840,16,352531,23164
3850,16,360015,24206
3860,16,353583,23161
3870,16,359360,23686
3880,16,356446,23234
3890,16,355296,22561
3900,16,359914,24104
3910,16,361503,24107
3920,16,350818,21640
3930,16,357058,24124
3940,16,359162,22957
3950,16,354735,23089
3960,16,358229,23864
3970,16,359868,24539
3980,16,360835,24290
3990,16,359814,24262
4000,16,360662,24494
4010,16,362200,24758
4020,16,358236,23710
4030,16,360496,23976
4040,16,357009,23432
4050,16,361145,23892
4060,16,358568,23541
4070,16,358885,23739
4080,16,361248,23543
4090,16,362050,24085
4100,16,360901,24314
4110,16,364578,24996
4120,16,359025,23667
4130,16,364396,24316
4140,16,358730,23356
4150,16,361779,23912
4160,16,354449,22522
4170,16,358932,23470
4180,16,366306,25064
4190,16,364500,25160
4200,16,360424,23801
4210,16,360465,24279
4220,16,361580,23841
4230,16,366043,24649
4240,16,354946,23491
4250,16,366343,25514
4260,16,362614,24142
4270,16,364285,24587
4280,16,356834,22760
4290,16,366893,25230
4300,16,359862,23140
4310,16,366702,24274
4320,16,358651,23448
4330,16,366293,24797
4340,16,367622,25419
4350,16,362519,24107
4360,16,369167,25537
4370,16,360679,24299
4380,16,365633,24654
4390,16,366386,24516
4400,16,370975,26168
4410,16,366352,25419
4420,16,369826,25243
4430,16,366517,25277
4440,16,369868,26603
4450,16,369567,25696
4460,16,371179,25690
4470,16,366176,24767
4480,16,365774,25252
4490,16,361053,23921
4500,16,364392,24781
4510,16,363668,24371
4520,16,371286,25888
4530,16,368541,25457
4540,16,361115,23804
4550,16,370587,25983
4560,16,367616,25265
4570,16,363642,23638
4580,16,361958,24343
4590,16,370394,25794
4600,16,366282,24667
4610,16,364603,25078
4620,16,365101,24753
4630,16,369143,25677
4640,16,365211,24566
4650,16,368048,25397
4660,16,369926,25632
4670,16,372875,26198
4680,16,371484,25487
4690,16,369817,24907
4700,16,366425,24693
4710,16,371611,25997
4720,16,362733,23348
4730,16,373083,25791
4740,16,364601,24133
4750,16,371354,25584
4760,16,364925,24402
4770,16,364791,24823
4780,16,372478,26327
4790,16,367168,24423
4800,16,364573,23985
4810,16,361188,23275
4820,16,367203,24487
4830,16,371789,26052
4840,16,372816,25845
4850,16,368928,25116
4860,16,363218,23956
4870,16,368852,25225
4880,16,372287,25813
4890,16,371694,25656
4900,16,370136,25535
4910,16,373122,26228
4920,16,376875,26479
4930,16,370530,25557
4940,16,372152,25940
4950,16,372153,26528
4960,16,374762,26563
4970,16,372912,26053
4980,16,365608,24713
4990,16,369857,25399
5000,16,376970,26330
